frame,stem,input,slurm,charge,multiplicity,n_atoms,sample_kind,source_condensed_frame,sample_order
160,C3_DFTprod_stopH2_0160,expand/C3_DFTprod_stopH2_0160.inp,expand/C3_DFTprod_stopH2_group_0160_0169.slurm,6,1,38,closest_approach,1207,
161,C3_DFTprod_stopH2_0161,expand/C3_DFTprod_stopH2_0161.inp,expand/C3_DFTprod_stopH2_group_0160_0169.slurm,5,1,46,closest_approach,1207,
162,C3_DFTprod_stopH2_0162,expand/C3_DFTprod_stopH2_0162.inp,expand/C3_DFTprod_stopH2_group_0160_0169.slurm,0,1,42,closest_approach,1207,
163,C3_DFTprod_stopH2_0163,expand/C3_DFTprod_stopH2_0163.inp,expand/C3_DFTprod_stopH2_group_0160_0169.slurm,4,1,55,closest_approach,1206,
164,C3_DFTprod_stopH2_0164,expand/C3_DFTprod_stopH2_0164.inp,expand/C3_DFTprod_stopH2_group_0160_0169.slurm,3,1,28,closest_approach,1206,
165,C3_DFTprod_stopH2_0165,expand/C3_DFTprod_stopH2_0165.inp,expand/C3_DFTprod_stopH2_group_0160_0169.slurm,4,1,45,closest_approach,1206,
166,C3_DFTprod_stopH2_0166,expand/C3_DFTprod_stopH2_0166.inp,expand/C3_DFTprod_stopH2_group_0160_0169.slurm,-1,1,33,closest_approach,1206,
167,C3_DFTprod_stopH2_0167,expand/C3_DFTprod_stopH2_0167.inp,expand/C3_DFTprod_stopH2_group_0160_0169.slurm,2,1,80,closest_approach,1205,
168,C3_DFTprod_stopH2_0168,expand/C3_DFTprod_stopH2_0168.inp,expand/C3_DFTprod_stopH2_group_0160_0169.slurm,3,1,73,closest_approach,1205,
169,C3_DFTprod_stopH2_0169,expand/C3_DFTprod_stopH2_0169.inp,expand/C3_DFTprod_stopH2_group_0160_0169.slurm,4,1,101,closest_approach,1205,
170,C3_DFTprod_stopH2_0170,expand/C3_DFTprod_stopH2_0170.inp,expand/C3_DFTprod_stopH2_group_0170_0179.slurm,0,1,98,closest_approach,1205,
171,C3_DFTprod_stopH2_0171,expand/C3_DFTprod_stopH2_0171.inp,expand/C3_DFTprod_stopH2_group_0170_0179.slurm,2,1,26,closest_approach,1204,
172,C3_DFTprod_stopH2_0172,expand/C3_DFTprod_stopH2_0172.inp,expand/C3_DFTprod_stopH2_group_0170_0179.slurm,4,1,48,closest_approach,1204,
173,C3_DFTprod_stopH2_0173,expand/C3_DFTprod_stopH2_0173.inp,expand/C3_DFTprod_stopH2_group_0170_0179.slurm,1,1,46,closest_approach,1203,
174,C3_DFTprod_stopH2_0174,expand/C3_DFTprod_stopH2_0174.inp,expand/C3_DFTprod_stopH2_group_0170_0179.slurm,4,1,53,closest_approach,1203,
175,C3_DFTprod_stopH2_0175,expand/C3_DFTprod_stopH2_0175.inp,expand/C3_DFTprod_stopH2_group_0170_0179.slurm,0,1,48,closest_approach,1203,
176,C3_DFTprod_stopH2_0176,expand/C3_DFTprod_stopH2_0176.inp,expand/C3_DFTprod_stopH2_group_0170_0179.slurm,-1,1,42,closest_approach,1203,
177,C3_DFTprod_stopH2_0177,expand/C3_DFTprod_stopH2_0177.inp,expand/C3_DFTprod_stopH2_group_0170_0179.slurm,-1,1,34,closest_approach,1202,
178,C3_DFTprod_stopH2_0178,expand/C3_DFTprod_stopH2_0178.inp,expand/C3_DFTprod_stopH2_group_0170_0179.slurm,-1,1,35,closest_approach,1202,
179,C3_DFTprod_stopH2_0179,expand/C3_DFTprod_stopH2_0179.inp,expand/C3_DFTprod_stopH2_group_0170_0179.slurm,0,1,34,closest_approach,1202,
180,C3_DFTprod_stopH2_0180,expand/C3_DFTprod_stopH2_0180.inp,expand/C3_DFTprod_stopH2_group_0180_0189.slurm,-1,1,31,closest_approach,1202,
181,C3_DFTprod_stopH2_0181,expand/C3_DFTprod_stopH2_0181.inp,expand/C3_DFTprod_stopH2_group_0180_0189.slurm,1,1,45,closest_approach,1201,
182,C3_DFTprod_stopH2_0182,expand/C3_DFTprod_stopH2_0182.inp,expand/C3_DFTprod_stopH2_group_0180_0189.slurm,-2,1,40,closest_approach,1201,
183,C3_DFTprod_stopH2_0183,expand/C3_DFTprod_stopH2_0183.inp,expand/C3_DFTprod_stopH2_group_0180_0189.slurm,1,1,25,closest_approach,1201,
184,C3_DFTprod_stopH2_0184,expand/C3_DFTprod_stopH2_0184.inp,expand/C3_DFTprod_stopH2_group_0180_0189.slurm,-2,1,31,closest_approach,1200,
185,C3_DFTprod_stopH2_0185,expand/C3_DFTprod_stopH2_0185.inp,expand/C3_DFTprod_stopH2_group_0180_0189.slurm,2,1,26,closest_approach,1200,
186,C3_DFTprod_stopH2_0186,expand/C3_DFTprod_stopH2_0186.inp,expand/C3_DFTprod_stopH2_group_0180_0189.slurm,-2,1,28,closest_approach,1200,
187,C3_DFTprod_stopH2_0187,expand/C3_DFTprod_stopH2_0187.inp,expand/C3_DFTprod_stopH2_group_0180_0189.slurm,1,1,32,closest_approach,1199,
188,C3_DFTprod_stopH2_0188,expand/C3_DFTprod_stopH2_0188.inp,expand/C3_DFTprod_stopH2_group_0180_0189.slurm,1,1,51,closest_approach,1199,
189,C3_DFTprod_stopH2_0189,expand/C3_DFTprod_stopH2_0189.inp,expand/C3_DFTprod_stopH2_group_0180_0189.slurm,4,1,60,closest_approach,1197,
190,C3_DFTprod_stopH2_0190,expand/C3_DFTprod_stopH2_0190.inp,expand/C3_DFTprod_stopH2_group_0190_0199.slurm,1,1,28,closest_approach,1197,
191,C3_DFTprod_stopH2_0191,expand/C3_DFTprod_stopH2_0191.inp,expand/C3_DFTprod_stopH2_group_0190_0199.slurm,-1,1,40,closest_approach,1197,
192,C3_DFTprod_stopH2_0192,expand/C3_DFTprod_stopH2_0192.inp,expand/C3_DFTprod_stopH2_group_0190_0199.slurm,5,1,70,closest_approach,1197,
193,C3_DFTprod_stopH2_0193,expand/C3_DFTprod_stopH2_0193.inp,expand/C3_DFTprod_stopH2_group_0190_0199.slurm,4,1,69,closest_approach,1197,
194,C3_DFTprod_stopH2_0194,expand/C3_DFTprod_stopH2_0194.inp,expand/C3_DFTprod_stopH2_group_0190_0199.slurm,0,1,43,closest_approach,1196,
195,C3_DFTprod_stopH2_0195,expand/C3_DFTprod_stopH2_0195.inp,expand/C3_DFTprod_stopH2_group_0190_0199.slurm,2,1,39,closest_approach,1195,
196,C3_DFTprod_stopH2_0196,expand/C3_DFTprod_stopH2_0196.inp,expand/C3_DFTprod_stopH2_group_0190_0199.slurm,4,1,74,closest_approach,1195,
197,C3_DFTprod_stopH2_0197,expand/C3_DFTprod_stopH2_0197.inp,expand/C3_DFTprod_stopH2_group_0190_0199.slurm,5,1,88,closest_approach,1195,
198,C3_DFTprod_stopH2_0198,expand/C3_DFTprod_stopH2_0198.inp,expand/C3_DFTprod_stopH2_group_0190_0199.slurm,7,1,88,closest_approach,1195,
199,C3_DFTprod_stopH2_0199,expand/C3_DFTprod_stopH2_0199.inp,expand/C3_DFTprod_stopH2_group_0190_0199.slurm,8,1,96,closest_approach,1195,
200,C3_DFTprod_stopH2_0200,expand/C3_DFTprod_stopH2_0200.inp,expand/C3_DFTprod_stopH2_group_0200_0209.slurm,4,1,32,closest_approach,1291,
201,C3_DFTprod_stopH2_0201,expand/C3_DFTprod_stopH2_0201.inp,expand/C3_DFTprod_stopH2_group_0200_0209.slurm,-1,1,21,closest_approach,1291,
202,C3_DFTprod_stopH2_0202,expand/C3_DFTprod_stopH2_0202.inp,expand/C3_DFTprod_stopH2_group_0200_0209.slurm,1,1,20,closest_approach,1291,
203,C3_DFTprod_stopH2_0203,expand/C3_DFTprod_stopH2_0203.inp,expand/C3_DFTprod_stopH2_group_0200_0209.slurm,2,1,31,closest_approach,1291,
204,C3_DFTprod_stopH2_0204,expand/C3_DFTprod_stopH2_0204.inp,expand/C3_DFTprod_stopH2_group_0200_0209.slurm,5,1,45,closest_approach,1291,
205,C3_DFTprod_stopH2_0205,expand/C3_DFTprod_stopH2_0205.inp,expand/C3_DFTprod_stopH2_group_0200_0209.slurm,6,1,50,closest_approach,1290,
206,C3_DFTprod_stopH2_0206,expand/C3_DFTprod_stopH2_0206.inp,expand/C3_DFTprod_stopH2_group_0200_0209.slurm,1,1,34,closest_approach,1290,
207,C3_DFTprod_stopH2_0207,expand/C3_DFTprod_stopH2_0207.inp,expand/C3_DFTprod_stopH2_group_0200_0209.slurm,3,1,44,closest_approach,1290,
208,C3_DFTprod_stopH2_0208,expand/C3_DFTprod_stopH2_0208.inp,expand/C3_DFTprod_stopH2_group_0200_0209.slurm,3,1,28,closest_approach,1290,
209,C3_DFTprod_stopH2_0209,expand/C3_DFTprod_stopH2_0209.inp,expand/C3_DFTprod_stopH2_group_0200_0209.slurm,2,1,37,closest_approach,1290,
210,C3_DFTprod_stopH2_0210,expand/C3_DFTprod_stopH2_0210.inp,expand/C3_DFTprod_stopH2_group_0210_0219.slurm,2,1,29,closest_approach,1289,
211,C3_DFTprod_stopH2_0211,expand/C3_DFTprod_stopH2_0211.inp,expand/C3_DFTprod_stopH2_group_0210_0219.slurm,5,1,36,closest_approach,1289,
212,C3_DFTprod_stopH2_0212,expand/C3_DFTprod_stopH2_0212.inp,expand/C3_DFTprod_stopH2_group_0210_0219.slurm,4,1,30,closest_approach,1289,
213,C3_DFTprod_stopH2_0213,expand/C3_DFTprod_stopH2_0213.inp,expand/C3_DFTprod_stopH2_group_0210_0219.slurm,3,1,39,closest_approach,1288,
214,C3_DFTprod_stopH2_0214,expand/C3_DFTprod_stopH2_0214.inp,expand/C3_DFTprod_stopH2_group_0210_0219.slurm,6,1,39,closest_approach,1288,
215,C3_DFTprod_stopH2_0215,expand/C3_DFTprod_stopH2_0215.inp,expand/C3_DFTprod_stopH2_group_0210_0219.slurm,5,1,37,closest_approach,1288,
216,C3_DFTprod_stopH2_0216,expand/C3_DFTprod_stopH2_0216.inp,expand/C3_DFTprod_stopH2_group_0210_0219.slurm,7,1,47,closest_approach,1288,
217,C3_DFTprod_stopH2_0217,expand/C3_DFTprod_stopH2_0217.inp,expand/C3_DFTprod_stopH2_group_0210_0219.slurm,3,1,53,closest_approach,1288,
218,C3_DFTprod_stopH2_0218,expand/C3_DFTprod_stopH2_0218.inp,expand/C3_DFTprod_stopH2_group_0210_0219.slurm,11,1,72,closest_approach,1288,
219,C3_DFTprod_stopH2_0219,expand/C3_DFTprod_stopH2_0219.inp,expand/C3_DFTprod_stopH2_group_0210_0219.slurm,-5,1,31,closest_approach,1287,
220,C3_DFTprod_stopH2_0220,expand/C3_DFTprod_stopH2_0220.inp,expand/C3_DFTprod_stopH2_group_0220_0229.slurm,2,1,32,closest_approach,1287,
221,C3_DFTprod_stopH2_0221,expand/C3_DFTprod_stopH2_0221.inp,expand/C3_DFTprod_stopH2_group_0220_0229.slurm,6,1,57,closest_approach,1287,
222,C3_DFTprod_stopH2_0222,expand/C3_DFTprod_stopH2_0222.inp,expand/C3_DFTprod_stopH2_group_0220_0229.slurm,3,1,35,closest_approach,1287,
223,C3_DFTprod_stopH2_0223,expand/C3_DFTprod_stopH2_0223.inp,expand/C3_DFTprod_stopH2_group_0220_0229.slurm,2,1,69,closest_approach,1287,
224,C3_DFTprod_stopH2_0224,expand/C3_DFTprod_stopH2_0224.inp,expand/C3_DFTprod_stopH2_group_0220_0229.slurm,4,1,40,closest_approach,1286,
225,C3_DFTprod_stopH2_0225,expand/C3_DFTprod_stopH2_0225.inp,expand/C3_DFTprod_stopH2_group_0220_0229.slurm,5,1,39,closest_approach,1286,
226,C3_DFTprod_stopH2_0226,expand/C3_DFTprod_stopH2_0226.inp,expand/C3_DFTprod_stopH2_group_0220_0229.slurm,3,1,37,closest_approach,1286,
227,C3_DFTprod_stopH2_0227,expand/C3_DFTprod_stopH2_0227.inp,expand/C3_DFTprod_stopH2_group_0220_0229.slurm,2,1,33,closest_approach,1286,
228,C3_DFTprod_stopH2_0228,expand/C3_DFTprod_stopH2_0228.inp,expand/C3_DFTprod_stopH2_group_0220_0229.slurm,1,1,33,closest_approach,1285,
229,C3_DFTprod_stopH2_0229,expand/C3_DFTprod_stopH2_0229.inp,expand/C3_DFTprod_stopH2_group_0220_0229.slurm,3,1,35,closest_approach,1285,
230,C3_DFTprod_stopH2_0230,expand/C3_DFTprod_stopH2_0230.inp,expand/C3_DFTprod_stopH2_group_0230_0239.slurm,3,1,59,closest_approach,1285,
231,C3_DFTprod_stopH2_0231,expand/C3_DFTprod_stopH2_0231.inp,expand/C3_DFTprod_stopH2_group_0230_0239.slurm,4,1,68,closest_approach,1284,
232,C3_DFTprod_stopH2_0232,expand/C3_DFTprod_stopH2_0232.inp,expand/C3_DFTprod_stopH2_group_0230_0239.slurm,0,1,40,closest_approach,1284,
233,C3_DFTprod_stopH2_0233,expand/C3_DFTprod_stopH2_0233.inp,expand/C3_DFTprod_stopH2_group_0230_0239.slurm,0,1,46,closest_approach,1284,
234,C3_DFTprod_stopH2_0234,expand/C3_DFTprod_stopH2_0234.inp,expand/C3_DFTprod_stopH2_group_0230_0239.slurm,5,1,61,closest_approach,1284,
235,C3_DFTprod_stopH2_0235,expand/C3_DFTprod_stopH2_0235.inp,expand/C3_DFTprod_stopH2_group_0230_0239.slurm,2,1,21,closest_approach,1283,
236,C3_DFTprod_stopH2_0236,expand/C3_DFTprod_stopH2_0236.inp,expand/C3_DFTprod_stopH2_group_0230_0239.slurm,2,1,39,closest_approach,1283,
237,C3_DFTprod_stopH2_0237,expand/C3_DFTprod_stopH2_0237.inp,expand/C3_DFTprod_stopH2_group_0230_0239.slurm,3,1,50,closest_approach,1283,
238,C3_DFTprod_stopH2_0238,expand/C3_DFTprod_stopH2_0238.inp,expand/C3_DFTprod_stopH2_group_0230_0239.slurm,0,1,27,closest_approach,1283,
239,C3_DFTprod_stopH2_0239,expand/C3_DFTprod_stopH2_0239.inp,expand/C3_DFTprod_stopH2_group_0230_0239.slurm,-1,1,36,closest_approach,1283,
240,C3_DFTprod_stopH2_0240,expand/C3_DFTprod_stopH2_0240.inp,expand/C3_DFTprod_stopH2_group_0240_0249.slurm,2,1,29,closest_approach,1283,
241,C3_DFTprod_stopH2_0241,expand/C3_DFTprod_stopH2_0241.inp,expand/C3_DFTprod_stopH2_group_0240_0249.slurm,1,1,51,closest_approach,1282,
242,C3_DFTprod_stopH2_0242,expand/C3_DFTprod_stopH2_0242.inp,expand/C3_DFTprod_stopH2_group_0240_0249.slurm,1,1,25,closest_approach,1282,
243,C3_DFTprod_stopH2_0243,expand/C3_DFTprod_stopH2_0243.inp,expand/C3_DFTprod_stopH2_group_0240_0249.slurm,3,1,34,closest_approach,1281,
244,C3_DFTprod_stopH2_0244,expand/C3_DFTprod_stopH2_0244.inp,expand/C3_DFTprod_stopH2_group_0240_0249.slurm,2,1,26,closest_approach,1281,
245,C3_DFTprod_stopH2_0245,expand/C3_DFTprod_stopH2_0245.inp,expand/C3_DFTprod_stopH2_group_0240_0249.slurm,5,1,34,closest_approach,1281,
246,C3_DFTprod_stopH2_0246,expand/C3_DFTprod_stopH2_0246.inp,expand/C3_DFTprod_stopH2_group_0240_0249.slurm,1,1,38,closest_approach,1281,
247,C3_DFTprod_stopH2_0247,expand/C3_DFTprod_stopH2_0247.inp,expand/C3_DFTprod_stopH2_group_0240_0249.slurm,3,1,33,closest_approach,1281,
248,C3_DFTprod_stopH2_0248,expand/C3_DFTprod_stopH2_0248.inp,expand/C3_DFTprod_stopH2_group_0240_0249.slurm,4,1,43,closest_approach,1281,
249,C3_DFTprod_stopH2_0249,expand/C3_DFTprod_stopH2_0249.inp,expand/C3_DFTprod_stopH2_group_0240_0249.slurm,1,1,24,closest_approach,1280,
250,C3_DFTprod_stopH2_0250,expand/C3_DFTprod_stopH2_0250.inp,expand/C3_DFTprod_stopH2_group_0250_0259.slurm,2,1,39,closest_approach,1280,
251,C3_DFTprod_stopH2_0251,expand/C3_DFTprod_stopH2_0251.inp,expand/C3_DFTprod_stopH2_group_0250_0259.slurm,5,1,35,closest_approach,1280,
252,C3_DFTprod_stopH2_0252,expand/C3_DFTprod_stopH2_0252.inp,expand/C3_DFTprod_stopH2_group_0250_0259.slurm,2,1,36,closest_approach,1280,
253,C3_DFTprod_stopH2_0253,expand/C3_DFTprod_stopH2_0253.inp,expand/C3_DFTprod_stopH2_group_0250_0259.slurm,5,1,20,closest_approach,1280,
254,C3_DFTprod_stopH2_0254,expand/C3_DFTprod_stopH2_0254.inp,expand/C3_DFTprod_stopH2_group_0250_0259.slurm,-2,1,25,closest_approach,1279,
255,C3_DFTprod_stopH2_0255,expand/C3_DFTprod_stopH2_0255.inp,expand/C3_DFTprod_stopH2_group_0250_0259.slurm,-4,1,30,closest_approach,1279,
256,C3_DFTprod_stopH2_0256,expand/C3_DFTprod_stopH2_0256.inp,expand/C3_DFTprod_stopH2_group_0250_0259.slurm,4,1,20,closest_approach,1279,
257,C3_DFTprod_stopH2_0257,expand/C3_DFTprod_stopH2_0257.inp,expand/C3_DFTprod_stopH2_group_0250_0259.slurm,1,1,40,closest_approach,1279,
258,C3_DFTprod_stopH2_0258,expand/C3_DFTprod_stopH2_0258.inp,expand/C3_DFTprod_stopH2_group_0250_0259.slurm,3,1,34,closest_approach,1278,
259,C3_DFTprod_stopH2_0259,expand/C3_DFTprod_stopH2_0259.inp,expand/C3_DFTprod_stopH2_group_0250_0259.slurm,2,1,38,closest_approach,1278,
260,C3_DFTprod_stopH2_0260,expand/C3_DFTprod_stopH2_0260.inp,expand/C3_DFTprod_stopH2_group_0260_0269.slurm,4,1,50,closest_approach,1278,
261,C3_DFTprod_stopH2_0261,expand/C3_DFTprod_stopH2_0261.inp,expand/C3_DFTprod_stopH2_group_0260_0269.slurm,4,1,36,closest_approach,1277,
262,C3_DFTprod_stopH2_0262,expand/C3_DFTprod_stopH2_0262.inp,expand/C3_DFTprod_stopH2_group_0260_0269.slurm,2,1,31,closest_approach,1277,
263,C3_DFTprod_stopH2_0263,expand/C3_DFTprod_stopH2_0263.inp,expand/C3_DFTprod_stopH2_group_0260_0269.slurm,6,1,36,closest_approach,1276,
264,C3_DFTprod_stopH2_0264,expand/C3_DFTprod_stopH2_0264.inp,expand/C3_DFTprod_stopH2_group_0260_0269.slurm,1,1,51,closest_approach,1276,
265,C3_DFTprod_stopH2_0265,expand/C3_DFTprod_stopH2_0265.inp,expand/C3_DFTprod_stopH2_group_0260_0269.slurm,3,1,45,closest_approach,1276,
266,C3_DFTprod_stopH2_0266,expand/C3_DFTprod_stopH2_0266.inp,expand/C3_DFTprod_stopH2_group_0260_0269.slurm,2,1,31,closest_approach,1275,
267,C3_DFTprod_stopH2_0267,expand/C3_DFTprod_stopH2_0267.inp,expand/C3_DFTprod_stopH2_group_0260_0269.slurm,2,1,34,closest_approach,1275,
268,C3_DFTprod_stopH2_0268,expand/C3_DFTprod_stopH2_0268.inp,expand/C3_DFTprod_stopH2_group_0260_0269.slurm,3,1,38,closest_approach,1275,
269,C3_DFTprod_stopH2_0269,expand/C3_DFTprod_stopH2_0269.inp,expand/C3_DFTprod_stopH2_group_0260_0269.slurm,0,1,38,closest_approach,1274,
270,C3_DFTprod_stopH2_0270,expand/C3_DFTprod_stopH2_0270.inp,expand/C3_DFTprod_stopH2_group_0270_0279.slurm,3,1,35,closest_approach,1274,
271,C3_DFTprod_stopH2_0271,expand/C3_DFTprod_stopH2_0271.inp,expand/C3_DFTprod_stopH2_group_0270_0279.slurm,3,1,48,closest_approach,1274,
272,C3_DFTprod_stopH2_0272,expand/C3_DFTprod_stopH2_0272.inp,expand/C3_DFTprod_stopH2_group_0270_0279.slurm,3,1,39,closest_approach,1274,
273,C3_DFTprod_stopH2_0273,expand/C3_DFTprod_stopH2_0273.inp,expand/C3_DFTprod_stopH2_group_0270_0279.slurm,0,1,27,closest_approach,1273,
274,C3_DFTprod_stopH2_0274,expand/C3_DFTprod_stopH2_0274.inp,expand/C3_DFTprod_stopH2_group_0270_0279.slurm,-1,1,18,closest_approach,1273,
275,C3_DFTprod_stopH2_0275,expand/C3_DFTprod_stopH2_0275.inp,expand/C3_DFTprod_stopH2_group_0270_0279.slurm,1,1,28,closest_approach,1273,
276,C3_DFTprod_stopH2_0276,expand/C3_DFTprod_stopH2_0276.inp,expand/C3_DFTprod_stopH2_group_0270_0279.slurm,2,1,47,closest_approach,1273,
277,C3_DFTprod_stopH2_0277,expand/C3_DFTprod_stopH2_0277.inp,expand/C3_DFTprod_stopH2_group_0270_0279.slurm,1,1,37,closest_approach,1273,
278,C3_DFTprod_stopH2_0278,expand/C3_DFTprod_stopH2_0278.inp,expand/C3_DFTprod_stopH2_group_0270_0279.slurm,0,1,29,closest_approach,1272,
279,C3_DFTprod_stopH2_0279,expand/C3_DFTprod_stopH2_0279.inp,expand/C3_DFTprod_stopH2_group_0270_0279.slurm,8,1,54,closest_approach,1272,
280,C3_DFTprod_stopH2_0280,expand/C3_DFTprod_stopH2_0280.inp,expand/C3_DFTprod_stopH2_group_0280_0289.slurm,0,1,27,closest_approach,1272,
281,C3_DFTprod_stopH2_0281,expand/C3_DFTprod_stopH2_0281.inp,expand/C3_DFTprod_stopH2_group_0280_0289.slurm,0,1,27,closest_approach,1272,
282,C3_DFTprod_stopH2_0282,expand/C3_DFTprod_stopH2_0282.inp,expand/C3_DFTprod_stopH2_group_0280_0289.slurm,-3,1,27,closest_approach,1272,
283,C3_DFTprod_stopH2_0283,expand/C3_DFTprod_stopH2_0283.inp,expand/C3_DFTprod_stopH2_group_0280_0289.slurm,2,1,44,closest_approach,1271,
284,C3_DFTprod_stopH2_0284,expand/C3_DFTprod_stopH2_0284.inp,expand/C3_DFTprod_stopH2_group_0280_0289.slurm,1,1,22,closest_approach,1271,
285,C3_DFTprod_stopH2_0285,expand/C3_DFTprod_stopH2_0285.inp,expand/C3_DFTprod_stopH2_group_0280_0289.slurm,3,1,25,closest_approach,1271,
286,C3_DFTprod_stopH2_0286,expand/C3_DFTprod_stopH2_0286.inp,expand/C3_DFTprod_stopH2_group_0280_0289.slurm,4,1,31,closest_approach,1271,
287,C3_DFTprod_stopH2_0287,expand/C3_DFTprod_stopH2_0287.inp,expand/C3_DFTprod_stopH2_group_0280_0289.slurm,3,1,48,closest_approach,1271,
288,C3_DFTprod_stopH2_0288,expand/C3_DFTprod_stopH2_0288.inp,expand/C3_DFTprod_stopH2_group_0280_0289.slurm,-2,1,31,closest_approach,1270,
289,C3_DFTprod_stopH2_0289,expand/C3_DFTprod_stopH2_0289.inp,expand/C3_DFTprod_stopH2_group_0280_0289.slurm,4,1,53,closest_approach,1270,
290,C3_DFTprod_stopH2_0290,expand/C3_DFTprod_stopH2_0290.inp,expand/C3_DFTprod_stopH2_group_0290_0299.slurm,2,1,43,closest_approach,1270,
291,C3_DFTprod_stopH2_0291,expand/C3_DFTprod_stopH2_0291.inp,expand/C3_DFTprod_stopH2_group_0290_0299.slurm,6,1,35,closest_approach,1269,
292,C3_DFTprod_stopH2_0292,expand/C3_DFTprod_stopH2_0292.inp,expand/C3_DFTprod_stopH2_group_0290_0299.slurm,2,1,49,closest_approach,1269,
293,C3_DFTprod_stopH2_0293,expand/C3_DFTprod_stopH2_0293.inp,expand/C3_DFTprod_stopH2_group_0290_0299.slurm,2,1,32,closest_approach,1269,
294,C3_DFTprod_stopH2_0294,expand/C3_DFTprod_stopH2_0294.inp,expand/C3_DFTprod_stopH2_group_0290_0299.slurm,1,1,29,closest_approach,1269,
295,C3_DFTprod_stopH2_0295,expand/C3_DFTprod_stopH2_0295.inp,expand/C3_DFTprod_stopH2_group_0290_0299.slurm,0,1,32,closest_approach,1268,
296,C3_DFTprod_stopH2_0296,expand/C3_DFTprod_stopH2_0296.inp,expand/C3_DFTprod_stopH2_group_0290_0299.slurm,-2,1,36,closest_approach,1268,
297,C3_DFTprod_stopH2_0297,expand/C3_DFTprod_stopH2_0297.inp,expand/C3_DFTprod_stopH2_group_0290_0299.slurm,-3,1,35,closest_approach,1267,
298,C3_DFTprod_stopH2_0298,expand/C3_DFTprod_stopH2_0298.inp,expand/C3_DFTprod_stopH2_group_0290_0299.slurm,2,1,37,closest_approach,1267,
299,C3_DFTprod_stopH2_0299,expand/C3_DFTprod_stopH2_0299.inp,expand/C3_DFTprod_stopH2_group_0290_0299.slurm,2,1,40,closest_approach,1267,
300,C3_DFTprod_stopH2_0300,expand/C3_DFTprod_stopH2_0300.inp,expand/C3_DFTprod_stopH2_group_0300_0309.slurm,1,1,37,closest_approach,1266,
301,C3_DFTprod_stopH2_0301,expand/C3_DFTprod_stopH2_0301.inp,expand/C3_DFTprod_stopH2_group_0300_0309.slurm,2,1,48,closest_approach,1266,
302,C3_DFTprod_stopH2_0302,expand/C3_DFTprod_stopH2_0302.inp,expand/C3_DFTprod_stopH2_group_0300_0309.slurm,0,1,29,closest_approach,1265,
303,C3_DFTprod_stopH2_0303,expand/C3_DFTprod_stopH2_0303.inp,expand/C3_DFTprod_stopH2_group_0300_0309.slurm,2,1,26,closest_approach,1265,
304,C3_DFTprod_stopH2_0304,expand/C3_DFTprod_stopH2_0304.inp,expand/C3_DFTprod_stopH2_group_0300_0309.slurm,-1,1,41,closest_approach,1265,
305,C3_DFTprod_stopH2_0305,expand/C3_DFTprod_stopH2_0305.inp,expand/C3_DFTprod_stopH2_group_0300_0309.slurm,-1,1,41,closest_approach,1265,
306,C3_DFTprod_stopH2_0306,expand/C3_DFTprod_stopH2_0306.inp,expand/C3_DFTprod_stopH2_group_0300_0309.slurm,0,1,38,closest_approach,1265,
307,C3_DFTprod_stopH2_0307,expand/C3_DFTprod_stopH2_0307.inp,expand/C3_DFTprod_stopH2_group_0300_0309.slurm,2,1,35,closest_approach,1264,
308,C3_DFTprod_stopH2_0308,expand/C3_DFTprod_stopH2_0308.inp,expand/C3_DFTprod_stopH2_group_0300_0309.slurm,4,1,27,closest_approach,1264,
309,C3_DFTprod_stopH2_0309,expand/C3_DFTprod_stopH2_0309.inp,expand/C3_DFTprod_stopH2_group_0300_0309.slurm,3,1,34,closest_approach,1264,
310,C3_DFTprod_stopH2_0310,expand/C3_DFTprod_stopH2_0310.inp,expand/C3_DFTprod_stopH2_group_0310_0319.slurm,6,1,45,closest_approach,1264,
311,C3_DFTprod_stopH2_0311,expand/C3_DFTprod_stopH2_0311.inp,expand/C3_DFTprod_stopH2_group_0310_0319.slurm,2,1,45,closest_approach,1263,
312,C3_DFTprod_stopH2_0312,expand/C3_DFTprod_stopH2_0312.inp,expand/C3_DFTprod_stopH2_group_0310_0319.slurm,3,1,30,closest_approach,1262,
313,C3_DFTprod_stopH2_0313,expand/C3_DFTprod_stopH2_0313.inp,expand/C3_DFTprod_stopH2_group_0310_0319.slurm,4,1,59,closest_approach,1261,
314,C3_DFTprod_stopH2_0314,expand/C3_DFTprod_stopH2_0314.inp,expand/C3_DFTprod_stopH2_group_0310_0319.slurm,-1,1,33,closest_approach,1261,
315,C3_DFTprod_stopH2_0315,expand/C3_DFTprod_stopH2_0315.inp,expand/C3_DFTprod_stopH2_group_0310_0319.slurm,4,1,51,closest_approach,1261,
316,C3_DFTprod_stopH2_0316,expand/C3_DFTprod_stopH2_0316.inp,expand/C3_DFTprod_stopH2_group_0310_0319.slurm,-2,1,21,closest_approach,1261,
317,C3_DFTprod_stopH2_0317,expand/C3_DFTprod_stopH2_0317.inp,expand/C3_DFTprod_stopH2_group_0310_0319.slurm,1,1,20,closest_approach,1261,
318,C3_DFTprod_stopH2_0318,expand/C3_DFTprod_stopH2_0318.inp,expand/C3_DFTprod_stopH2_group_0310_0319.slurm,2,1,23,closest_approach,1261,
319,C3_DFTprod_stopH2_0319,expand/C3_DFTprod_stopH2_0319.inp,expand/C3_DFTprod_stopH2_group_0310_0319.slurm,7,1,43,closest_approach,1261,
