model,frame,molecule_index,species,n_atoms,atom_indices,formula_symbols,formal_charge_sum_e,dft_raw_iao_charge_sum_e,dft_iao_charge_e,mlip_predicted_charge_e,error_e,abs_error_e,centroid_x_A,centroid_y_A,centroid_z_A
polar1m,148,5,H2O,3,19 8 23,O H H,0.0,2.083252,0.08325199999999994,0.035379230976100004,-0.04787276902389993,0.04787276902389993,10.131817419999999,12.033868553333333,13.55285361
polar1m,148,6,H2O,3,9 14 22,O H H,0.0,2.0175710000000002,0.01757100000000006,0.0047197528183,-0.01285124718170006,0.01285124718170006,12.789554646666668,14.491087263333332,10.439926513333333
polar1m,148,7,H2O,3,10 13 26,O H H,0.0,2.0450600000000003,0.0450600000000001,0.004371155053400001,-0.0406888449466001,0.0406888449466001,10.563795806666667,12.43961104,10.1833459
polar1m,148,8,H2O,3,21 17 24,O H H,0.0,2.1845090000000003,0.18450900000000015,0.1693963781001,-0.015112621899900147,0.015112621899900147,13.643217223333332,12.950557776666665,12.693020773333332
polar1m,148,9,H,1,20,H,1.0,0.331261,0.331261,0.442939370871,0.11167837087099997,0.11167837087099997,12.0,12.0,12.0
polar1m,149,0,HO,2,0 3,O H,-1.0,1.376318,-0.6236820000000001,-0.7521910518409,-0.1285090518408999,0.1285090518408999,11.051407855,10.637476245,12.590323275
polar1m,149,1,H2O,3,16 1 2,O H H,0.0,1.9635980000000002,-0.036401999999999934,-0.010751957073800002,0.025650042926199934,0.025650042926199934,13.885558736666667,12.873957093333333,9.100683786666666
polar1m,149,2,H2O,3,8 4 12,O H H,0.0,1.82567,-0.17433000000000004,-0.071847308427,0.10248269157300004,0.10248269157300004,10.190591133333333,10.24232308,10.468865663333332
polar1m,149,3,H3O,4,19 5 21 28,O H H H,1.0,2.575979,0.5759789999999999,0.7209566496313,0.1449776496313001,0.1449776496313001,12.683098509999999,11.057902615,11.71120264
polar1m,149,4,H2O,3,25 6 22,O H H,0.0,2.11014,0.11013999999999985,0.06092737615105,-0.04921262384894985,0.04921262384894985,9.267936176666668,8.514307053333333,11.790182303333333
polar1m,149,5,H2O,3,13 7 17,O H H,0.0,1.9326489999999998,-0.0673510000000001,-0.0222619418055,0.045089058194500105,0.045089058194500105,12.982596493333332,8.84862871,13.057144683333334
polar1m,149,6,H2O,3,20 9 26,O H H,0.0,2.062008,0.06200800000000001,0.023847946897099997,-0.03816005310290001,0.03816005310290001,10.049263889999999,12.2971682,13.749890226666666
polar1m,149,7,H2O,3,10 15 24,O H H,0.0,2.0005379999999997,0.0005379999999998719,0.0016451776027999986,0.0011071776028001266,0.0011071776028001266,12.780903446666668,14.647579696666668,10.514504443333335
polar1m,149,8,H2O,3,11 14 29,O H H,0.0,2.026391,0.026390999999999998,-0.0011406783014999977,-0.027531678301499996,0.027531678301499996,10.392614706666668,12.688258866666667,10.348039479999999
polar1m,149,9,H2O,3,23 18 27,O H H,0.0,2.126709,0.12670899999999996,0.050815779715779996,-0.07589322028421996,0.07589322028421996,13.550899973333332,13.266590756666666,12.86518329
polar1m,150,0,H2O,3,11 0 8,O H H,0.0,1.98829,-0.011710000000000054,-0.005584603175499997,0.006125396824500057,0.006125396824500057,10.731579439999999,9.112407636666667,11.09902256
polar1m,150,1,H2O,3,10 1 38,O H H,0.0,1.9031639999999999,-0.09683600000000009,-0.0541817005724,0.04265429942760009,0.04265429942760009,14.8350892,9.06448264,11.611476340000001
polar1m,150,2,H2O,3,4 2 7,O H H,0.0,2.071439,0.07143899999999997,0.0315272472799,-0.039911752720099974,0.039911752720099974,12.23000441,9.783109136666667,12.56192349
polar1m,150,3,H2O,3,3 26 32,O H H,0.0,2.105749,0.10574899999999993,0.037412555888299996,-0.06833644411169992,0.06833644411169992,8.602290806666668,11.055459856666667,11.863782046666666
polar1m,150,4,H2O,3,35 5 9,O H H,0.0,1.9286969999999999,-0.07130300000000006,-0.0485189463943,0.022784053605700058,0.022784053605700058,11.240783656666666,11.682200123333333,10.049615693333331
polar1m,150,5,H2O,3,6 21 27,O H H,0.0,1.95301,-0.04699000000000009,-0.016208413988300002,0.030781586011700085,0.030781586011700085,14.762728423333334,11.794647253333332,15.252183539999999
polar1m,150,6,H2O,3,12 14 25,O H H,0.0,2.144569,0.14456900000000006,0.0622059442104,-0.08236305578960006,0.08236305578960006,14.756370103333333,9.365967359999999,15.426271569999999
polar1m,150,7,H2O,3,15 13 28,O H H,0.0,2.0057869999999998,0.005786999999999931,-0.0009832959621999988,-0.00677029596219993,0.00677029596219993,12.182287979999998,12.155156603333333,13.963842646666668
polar1m,150,8,H2O,3,17 16 34,O H H,0.0,1.9546810000000001,-0.04531899999999989,-0.021247642114800003,0.024071357885199884,0.024071357885199884,14.34818953,14.291240656666668,11.156872793333335
polar1m,150,9,H2O,3,33 18 23,O H H,0.0,1.9569320000000001,-0.04306799999999994,-0.0221968870609,0.02087111293909994,0.02087111293909994,9.764759653333334,12.738577876666668,13.28710666
polar1m,150,10,H2O,3,31 19 37,O H H,0.0,2.057347,0.05734699999999998,0.07159876450870001,0.014251764508700027,0.014251764508700027,12.663947226666666,11.628814566666668,11.501181463333333
polar1m,150,11,H2O,3,20 24 36,O H H,0.0,1.9442249999999999,-0.055775000000000075,-0.026861514896200006,0.02891348510380007,0.02891348510380007,11.375614353333333,13.660505583333332,11.447603103333334
polar1m,150,12,H2O,3,29 22 30,O H H,0.0,1.986109,-0.013890999999999987,-0.006961580365799996,0.00692941963419999,0.00692941963419999,15.050492106666667,10.936023956666666,13.147579076666666
polar1m,151,0,H2O,3,9 0 7,O H H,0.0,2.021729,0.021729000000000054,0.0178028047085,-0.003926195291500054,0.003926195291500054,10.773752873333335,9.048082316666667,11.003501066666667
polar1m,151,1,H2O,3,3 1 6,O H H,0.0,2.060419,0.06041900000000011,0.030899291858100003,-0.02951970814190011,0.02951970814190011,12.353079290000002,9.66366726,12.348181836666667
polar1m,151,2,H2O,3,2 22 28,O H H,0.0,2.133188,0.13318799999999997,0.169563099742,0.03637509974200004,0.03637509974200004,8.786016666666667,10.985893933333331,11.733050646666667
polar1m,151,3,H2O,3,32 4 8,O H H,0.0,1.984929,-0.015071000000000057,-0.0150911621749,-2.0162174899944138e-05,2.0162174899944138e-05,11.315048053333333,11.66338268,9.93626002
polar1m,151,4,H3O,4,23 5 30 35,O H H H,1.0,2.465201,0.46520100000000014,0.6936315335338,0.22843053353379988,0.22843053353379988,12.348059162500002,15.924927295,10.7840629575
polar1m,151,5,H2O,3,12 10 26,O H H,0.0,2.030262,0.030261999999999956,0.019437933340699997,-0.010824066659299959,0.010824066659299959,8.167448336666666,10.285605286666666,13.686395756666668
polar1m,151,6,H2O,3,13 11 24,O H H,0.0,2.015827,0.015826999999999924,-0.002629917115000005,-0.01845691711499993,0.01845691711499993,12.274890739999998,12.068570633333332,13.817541243333332
polar1m,151,7,H2O,3,15 14 31,O H H,0.0,2.081574,0.08157400000000004,0.023661870509400003,-0.05791212949060003,0.05791212949060003,14.394032423333334,14.229033110000001,11.02380499
polar1m,151,8,H2O,3,29 16 20,O H H,0.0,1.957999,-0.042000999999999955,-0.1268147937954,-0.08481379379540005,0.08481379379540005,9.807709440000002,12.674887053333334,13.130088496666668
polar1m,151,9,HO,2,27 17,O H,-1.0,1.762143,-0.2378570000000001,-0.2532438375052,-0.015386837505199924,0.015386837505199924,13.132166434999998,11.368667245000001,11.06373103
polar1m,151,10,H2O,3,18 21 33,O H H,0.0,2.087104,0.08710400000000001,0.0707276426256,-0.01637635737440002,0.01637635737440002,11.508435486666668,13.607429636666666,11.359156446666667
polar1m,151,11,H2O,3,19 25 36,O H H,0.0,2.162405,0.16240500000000002,0.0803279206157,-0.08207707938430002,0.08207707938430002,12.266249096666668,18.5208098,10.84686938
polar1m,151,12,H,1,34,H,1.0,0.23722,0.23722,0.29172757268,0.054507572680000005,0.054507572680000005,12.0,12.0,12.0
polar1m,152,0,H2O,3,11 0 8,O H H,0.0,2.023907,0.0239069999999999,0.015302985906600002,-0.008604014093399899,0.008604014093399899,10.741885466666666,9.078150173333334,10.950994970000002
polar1m,152,1,H2O,3,10 1 40,O H H,0.0,1.870059,-0.12994100000000003,-0.09079687111050001,0.039144128889500016,0.039144128889500016,14.97700332,9.077695339999998,11.316867490000002
polar1m,152,2,H2O,3,4 2 7,O H H,0.0,2.019847,0.019847000000000004,0.014745734632000001,-0.005101265368000003,0.005101265368000003,12.277968243333333,9.559294326666667,12.341160443333335
polar1m,152,3,H3O,4,3 23 25 33,O H H H,1.0,2.498659,0.4986590000000001,0.4344941824677,-0.06416481753230008,0.06416481753230008,8.90063174,11.258306809999999,11.882834509999999
polar1m,152,4,H2O,3,37 5 9,O H H,0.0,2.001974,0.0019740000000000313,-0.0145336873829,-0.01650768738290003,0.01650768738290003,11.280948673333333,11.625038243333334,9.945090743333333
polar1m,152,5,H3O,4,26 6 35 41,O H H H,1.0,2.4373829999999996,0.43738299999999986,0.6387902386491,0.20140723864910015,0.20140723864910015,12.4005085875,15.819745014999999,10.652598015
polar1m,152,6,H2O,3,14 12 31,O H H,0.0,2.071063,0.07106300000000004,0.0299649387598,-0.041098061240200046,0.041098061240200046,8.18187691,10.193150070000002,13.605752933333333
polar1m,152,7,H2O,3,15 13 27,O H H,0.0,2.0150989999999998,0.015098999999999918,-0.0040322579444000035,-0.01913125794439992,0.01913125794439992,12.288473686666668,11.989160163333333,13.762913130000001
polar1m,152,8,H2O,3,17 16 36,O H H,0.0,2.163747,0.1637470000000001,0.129227500409,-0.03451949959100009,0.03451949959100009,14.365486673333331,14.221237813333333,10.928942636666667
polar1m,152,9,HO,2,34 18,O H,-1.0,1.603547,-0.39645299999999994,-0.3818669319151,0.014586068084899928,0.014586068084899928,10.004932055000001,12.959237420000001,13.298687319999999
polar1m,152,10,HO,2,32 19,O H,-1.0,1.758184,-0.2418160000000001,-0.286533500999,-0.044717500998999904,0.044717500998999904,13.176826525,11.30149597,10.964984229999999
polar1m,152,11,H2O,3,20 24 38,O H H,0.0,2.034058,0.03405799999999992,0.024064816534500003,-0.009993183465499919,0.009993183465499919,11.491343383333332,13.573721666666666,11.336507663333334
polar1m,152,12,H2O,3,28 21 30,O H H,0.0,2.11943,0.11943000000000009,0.0843060724438,-0.035123927556200085,0.035123927556200085,15.146524040000001,10.847889783333335,12.993971566666666
polar1m,152,13,H2O,3,22 29 42,O H H,0.0,2.148124,0.14812400000000014,0.061466716229980005,-0.08665728377002013,0.08665728377002013,12.283929916666667,18.450253443333335,10.777775656666668
polar1m,152,14,H,1,39,H,1.0,0.234923,0.234923,0.345400035381,0.11047703538100001,0.11047703538100001,12.0,12.0,12.0
polar1m,153,0,H2O,3,11 0 8,O H H,0.0,2.039857,0.03985699999999992,0.0204392783344,-0.01941772166559992,0.01941772166559992,10.591827173333334,9.074705573333334,10.953343366666665
polar1m,153,1,H2O,3,10 1 35,O H H,0.0,1.911092,-0.08890799999999999,-0.036560505628499995,0.05234749437149999,0.05234749437149999,14.835413716666665,9.038616686666666,11.286225973333332
polar1m,153,2,H2O,3,4 2 7,O H H,0.0,1.9846329999999999,-0.01536700000000013,0.008990528062,0.02435752806200013,0.02435752806200013,12.056885563333333,9.487298653333333,12.436846606666665
polar1m,153,3,H2O,3,3 22 28,O H H,0.0,2.158381,0.15838099999999994,0.159435722977,0.0010547229770000721,0.0010547229770000721,8.699987486666666,11.116773803333333,11.609280816666667
polar1m,153,4,H2O,3,32 5 9,O H H,0.0,1.990006,-0.009994000000000003,-0.0210805553943,-0.011086555394299997,0.011086555394299997,11.13531993,11.620738666666668,10.07171628
polar1m,153,5,H2O,3,23 6 36,O H H,0.0,2.182516,0.182516,0.3399529382589,0.15743693825889998,0.15743693825889998,11.94500137,15.943940713333333,10.643927446666666
polar1m,153,6,H2O,3,13 12 24,O H H,0.0,2.0296570000000003,0.0296570000000001,0.0027009584010000004,-0.0269560415990001,0.0269560415990001,12.220515596666667,11.953708400000002,13.826762666666667
polar1m,153,7,H3O,4,15 14 30 31,O H H H,1.0,2.629603,0.6296030000000001,0.5459514819084,-0.0836515180916001,0.0836515180916001,14.01486869,14.488451152500001,10.8109079175
polar1m,153,8,H2O,3,29 16 20,O H H,0.0,1.98234,-0.017659999999999954,-0.1086258925498,-0.09096589254980005,0.09096589254980005,9.59086548,12.642329826666666,13.084635983333333
polar1m,153,9,H2O,3,27 17 34,O H H,0.0,2.056964,0.05696399999999996,0.06780543550819998,0.01084143550820002,0.01084143550820002,12.74886653,11.525508016666668,11.3268188
polar1m,153,10,H2O,3,18 21 33,O H H,0.0,1.994442,-0.005558000000000007,0.0050014797598,0.010559479759800008,0.010559479759800008,11.316709809999999,13.59568954333333,11.379963466666666
polar1m,153,11,H2O,3,25 19 26,O H H,0.0,2.040509,0.04050900000000002,0.0159891210496,-0.024519878950400018,0.024519878950400018,14.934814906666666,10.887135646666666,13.06766399
polar1m,154,0,H2O,3,8 0 6,O H H,0.0,2.1051860000000002,0.10518600000000006,0.0495716612785749,-0.055614338721425155,0.055614338721425155,10.271784053333334,9.084260716666668,11.071636589999999
polar1m,154,1,H2O,3,2 1 5,O H H,0.0,1.9093360000000001,-0.09066399999999991,-0.026677832007400006,0.0639861679925999,0.0639861679925999,11.704963593333332,9.470995320000002,12.548879136666665
polar1m,154,2,H2O,3,27 3 7,O H H,0.0,1.943061,-0.05693900000000013,-0.014777712523900002,0.04216128747610012,0.04216128747610012,10.786310989999999,11.67098301,10.304443446666667
polar1m,154,3,H2O,3,19 4 30,O H H,0.0,2.134948,0.1349479999999999,0.1180369015783,-0.016911098421699897,0.016911098421699897,11.594675646666667,15.981267686666667,10.727897693333333
polar1m,154,4,H2O,3,10 9 20,O H H,0.0,2.024036,0.024036000000000057,0.001558218151299997,-0.02247778184870006,0.02247778184870006,12.0000675,11.971978756666667,14.01005436
polar1m,154,5,H3O,4,12 11 25 26,O H H H,1.0,2.6483410000000003,0.6483410000000001,0.7730223163958,0.12468131639579993,0.12468131639579993,13.741141785,14.4768632775,10.9216117375
polar1m,154,6,H2O,3,24 13 17,O H H,0.0,2.118007,0.11800699999999997,0.0361807011068,-0.08182629889319998,0.08182629889319998,9.338370036666667,12.7240442,13.250175293333333
polar1m,154,7,H2O,3,23 14 29,O H H,0.0,2.1421550000000003,0.1421550000000001,0.053308032453,-0.08884696754700008,0.08884696754700008,12.635571576666669,11.55974559,11.43490989
polar1m,154,8,H2O,3,15 18 28,O H H,0.0,2.045059,0.04505900000000013,0.0314338095486,-0.013625190451400128,0.013625190451400128,10.981545939999998,13.682676096666667,11.50483515
polar1m,154,9,H2O,3,21 16 22,O H H,0.0,1.929872,-0.07012799999999991,-0.02165610529478,0.04847189470521991,0.04847189470521991,14.655590343333332,10.911810343333334,13.20966888
polar1m,155,0,H2O,3,10 0 8,O H H,0.0,2.1280799999999997,0.12807999999999992,0.0897663552313,-0.03831364476869992,0.03831364476869992,9.825028776666667,9.275550106666666,11.283379506666668
polar1m,155,1,H2O,3,3 1 6,O H H,0.0,1.8684560000000001,-0.131544,-0.07498360238980001,0.056560397610199986,0.056560397610199986,11.324879123333332,9.575691446666667,12.748093726666667
polar1m,155,2,H2O,3,2 21 29,O H H,0.0,1.980628,-0.01937199999999989,-0.008625345304500001,0.010746654695499888,0.010746654695499888,8.0642898,11.353483473333334,11.789754786666665
polar1m,155,3,H2O,3,33 4 9,O H H,0.0,2.006956,0.006956000000000129,0.0195652842522,0.01260928425219987,0.01260928425219987,10.371323963333333,11.777523323333332,10.578197586666667
polar1m,155,4,H2O,3,22 5 36,O H H,0.0,2.097901,0.09790099999999996,0.06220294162628,-0.03569805837371996,0.03569805837371996,11.148194566666666,16.135944706666667,10.876744426666667
polar1m,155,5,H2O,3,18 7 27,O H H,0.0,2.01062,0.010620000000000018,0.0019660051913000017,-0.008653994808700017,0.008653994808700017,15.253187553333333,12.082756386666667,10.480806630000002
polar1m,155,6,H2O,3,11 25 32,O H H,0.0,2.0111339999999998,0.011133999999999922,0.0085057988763,-0.002628201123699922,0.002628201123699922,11.88477865,13.13961454666667,8.702054239999999
polar1m,155,7,H2O,3,13 12 23,O H H,0.0,2.0264230000000003,0.026423000000000085,0.0048782620579,-0.021544737942100087,0.021544737942100087,11.67849932,12.085341133333332,14.25185441
polar1m,155,8,H3O,4,15 14 30 31,O H H H,1.0,2.638362,0.6383620000000001,0.8038193695252,0.16545736952519985,0.16545736952519985,13.3570663225,14.570710392499999,11.1271248425
polar1m,155,9,H2O,3,28 16 35,O H H,0.0,2.142937,0.14293699999999993,0.0532674714923,-0.08966952850769992,0.08966952850769992,12.472802223333334,11.652916843333335,11.597824099999999
polar1m,155,10,H2O,3,17 20 34,O H H,0.0,2.1285730000000003,0.12857300000000005,0.05101810395724,-0.07755489604276006,0.07755489604276006,10.581974396666666,13.82343499,11.702849200000001
polar1m,155,11,H2O,3,24 19 26,O H H,0.0,1.959935,-0.04006500000000007,-0.011380657553699998,0.028684342446300075,0.028684342446300075,14.337918573333333,10.9887873,13.43163297
polar1m,156,0,H2O,3,9 0 7,O H H,0.0,2.0707,0.07069999999999993,0.035117097199,-0.03558290280099993,0.03558290280099993,9.992548083333334,9.475762620000001,10.966779686666667
polar1m,156,1,H2O,3,3 1 6,O H H,0.0,1.9265210000000002,-0.07347899999999996,-0.0243511442095,0.04912785579049996,0.04912785579049996,11.601156213333335,9.746197543333333,12.518867076666666
polar1m,156,2,H2O,3,2 20 26,O H H,0.0,2.205806,0.20580599999999993,0.1475818119943,-0.05822418800569992,0.05822418800569992,8.253125023333332,11.484487419999999,11.46100438
polar1m,156,3,H2O,3,30 4 8,O H H,0.0,1.9755179999999999,-0.024482000000000115,0.0041177161038,0.028599716103800115,0.028599716103800115,10.693583033333335,11.908448766666666,10.350424653333333
polar1m,156,4,H2O,3,21 5 33,O H H,0.0,2.132845,0.13284499999999994,0.1072549894452,-0.02559001055479994,0.02559001055479994,11.38221103,16.325603666666666,10.519265413333335
polar1m,156,5,H2O,3,11 10 22,O H H,0.0,2.036553,0.03655299999999995,0.006142800673899997,-0.03041019932609995,0.03041019932609995,11.956242906666667,12.2688461,13.986141383333333
polar1m,156,6,H3O,4,13 12 28 29,O H H H,1.0,2.64524,0.6452399999999998,0.7879333160816,0.14269331608160019,0.14269331608160019,13.54538414,14.756763450000001,10.867822735
polar1m,156,7,H2O,3,27 14 18,O H H,0.0,1.953397,-0.046603000000000006,-0.1002797763798,-0.05367677637979999,0.05367677637979999,9.20314288,12.991341693333334,13.119278523333335
polar1m,156,8,H2O,3,25 15 32,O H H,0.0,2.1290880000000003,0.12908800000000015,0.051765181124200005,-0.07732281887580014,0.07732281887580014,12.707288740000001,11.77924299,11.44262927
polar1m,156,9,H2O,3,16 19 31,O H H,0.0,1.9868,-0.013200000000000045,0.002428431063900005,0.01562843106390005,0.01562843106390005,10.790876083333336,13.958277883333333,11.457344556666664
polar1m,156,10,H2O,3,23 17 24,O H H,0.0,1.937531,-0.062469,-0.017710452899380003,0.044758547100619994,0.044758547100619994,14.496743583333334,11.1492387,13.203619606666669
polar1m,157,0,H2O,3,2 0 5,O H H,0.0,2.090021,0.09002100000000013,0.04486126825214,-0.04515973174786013,0.04515973174786013,11.866507506666666,9.962865896666667,12.275801029999998
polar1m,157,1,H2O,3,1 17 23,O H H,0.0,2.187984,0.18798399999999998,0.2184268534181,0.03044285341810002,0.03044285341810002,8.463226246666666,11.673871806666666,11.075981616666667
polar1m,157,2,H2O,3,27 3 6,O H H,0.0,1.9393880000000001,-0.06061199999999989,-0.027627740055299995,0.03298425994469989,0.03298425994469989,10.935117986666668,12.129013923333332,10.19326345
polar1m,157,3,H2O,3,18 4 30,O H H,0.0,2.225123,0.22512300000000007,0.3626161273568,0.13749312735679992,0.13749312735679992,11.629136723333334,16.55584132,10.20061383
polar1m,157,4,H2O,3,8 7 19,O H H,0.0,2.0822060000000002,0.08220600000000006,0.0293586291372,-0.05284737086280006,0.05284737086280006,12.13530041,12.528930463333333,13.76662598
polar1m,157,5,H3O,4,10 9 25 26,O H H H,1.0,2.633217,0.633217,0.5482273846869,-0.08498961531310001,0.08498961531310001,13.680233345,15.049056262499999,10.63498139
polar1m,157,6,H2O,3,24 11 15,O H H,0.0,1.934332,-0.06566800000000012,-0.158452540636,-0.09278454063599989,0.09278454063599989,9.385947956666666,13.161458283333333,12.90485952
polar1m,157,7,HO,2,22 12,O H,-1.0,1.7493690000000002,-0.2506309999999999,-0.1952988281846,0.05533217181539987,0.05533217181539987,13.312736189999999,11.907875015,10.98553127
polar1m,157,8,H2O,3,13 16 28,O H H,0.0,1.940913,-0.05908699999999989,-0.0211762599648,0.03791074003519989,0.03791074003519989,10.940207493333332,14.129733086666667,11.264905743333335
polar1m,157,9,H2O,3,20 14 21,O H H,0.0,1.915711,-0.084289,-0.041397953406,0.042891046594000004,0.042891046594000004,14.606542476666666,11.35631619,13.008994203333335
polar1m,157,10,H,1,29,H,1.0,0.301735,0.301735,0.240463092923,-0.061271907076999976,0.061271907076999976,12.0,12.0,12.0
polar1m,158,0,H2O,3,6 0 26,O H H,0.0,1.970953,-0.02904699999999999,-0.0211281627417,0.00791883725829999,0.00791883725829999,14.670414366666668,10.041156863333333,10.772628186666665
polar1m,158,1,H2O,3,2 1 4,O H H,0.0,2.124387,0.12438700000000014,0.1162069384009,-0.008180061599100133,0.008180061599100133,11.979754826666666,10.151736966666666,12.051636966666669
polar1m,158,2,H2O,3,23 3 5,O H H,0.0,1.9070809999999998,-0.09291900000000008,-0.0481360256672,0.04478297433280008,0.04478297433280008,11.003319136666667,12.352073653333333,10.139215313333333
polar1m,158,3,H2O,3,9 7 17,O H H,0.0,2.067962,0.06796199999999991,0.028601109981530003,-0.03936089001846991,0.03936089001846991,12.14559189,12.831299113333335,13.664770869999998
polar1m,158,4,H2O,3,8 16 19,O H H,0.0,1.909157,-0.09084300000000006,-0.049329787492700006,0.04151321250730006,0.04151321250730006,15.39905612,9.348388913333332,12.840570776666667
polar1m,158,5,H2O,3,22 10 14,O H H,0.0,2.1079790000000003,0.1079790000000001,0.0285542346537,-0.07942476534630011,0.07942476534630011,9.458032269999999,13.38090221,12.848747253333334
polar1m,158,6,HO,2,21 11,O H,-1.0,1.674848,-0.325152,-0.3629652075469,-0.037813207546899985,0.037813207546899985,13.414713979999998,12.163763374999998,10.89185202
polar1m,158,7,H2O,3,12 15 24,O H H,0.0,1.9453559999999999,-0.054644000000000026,-0.032147001475039995,0.02249699852496003,0.02249699852496003,10.987422306666666,14.324212316666666,11.157875759999998
polar1m,158,8,H2O,3,18 13 20,O H H,0.0,2.065598,0.06559799999999993,0.021240821108199998,-0.04435717889179994,0.04435717889179994,14.685409120000001,11.584943016666665,12.889006199999999
polar1m,158,9,H,1,25,H,1.0,0.226679,0.226679,0.319103121758,0.092424121758,0.092424121758,12.0,12.0,12.0
polar1m,159,0,H2O,3,6 0 26,O H H,0.0,1.968731,-0.031268999999999936,-0.019500911235799997,0.011768088764199939,0.011768088764199939,14.518161883333335,10.376476093333332,10.666594439999999
polar1m,159,1,H2O,3,2 1 4,O H H,0.0,2.202079,0.202079,0.34423760324749997,0.14215860324749996,0.14215860324749996,11.948993649999998,10.42855559,12.027582813333334
polar1m,159,2,H2O,3,23 3 5,O H H,0.0,1.929079,-0.07092100000000001,-0.032078910619,0.03884208938100001,0.03884208938100001,10.960555976666667,12.537279466666666,10.111872996666667
polar1m,159,3,H2O,3,9 7 17,O H H,0.0,2.053303,0.053303000000000045,0.0170670859516,-0.03623591404840004,0.03623591404840004,12.071184286666666,13.18988407,13.645130786666664
polar1m,159,4,H2O,3,8 16 19,O H H,0.0,1.956105,-0.04389500000000007,-0.018751477822699997,0.025143522177300075,0.025143522177300075,15.31409392,9.579937886666668,12.827098386666668
polar1m,159,5,H2O,3,22 10 14,O H H,0.0,2.101918,0.10191800000000006,0.03163910098375,-0.07027889901625006,0.07027889901625006,9.430843763333334,13.657509636666667,12.910126856666666
polar1m,159,6,HO,2,21 11,O H,-1.0,1.596918,-0.4030819999999999,-0.62992399185862,-0.22684199185862014,0.22684199185862014,13.376044945,12.45745241,10.864681635
polar1m,159,7,H2O,3,12 15 24,O H H,0.0,1.931854,-0.06814600000000004,-0.0254421941936,0.04270380580640004,0.04270380580640004,10.928553899999999,14.575342856666666,11.15495515
polar1m,159,8,H2O,3,18 13 20,O H H,0.0,2.033908,0.03390799999999988,0.010607982054299999,-0.023300017945699886,0.023300017945699886,14.647826,11.860509506666666,12.903965986666668
polar1m,159,9,H,1,25,H,1.0,0.226104,0.226104,0.322145700455,0.09604170045500002,0.09604170045500002,12.0,12.0,12.0
polar1m,160,0,H2O,3,0 7 35,O H H,0.0,2.103608,0.10360799999999992,0.231573607773,0.1279656077730001,0.1279656077730001,12.499837636666667,8.949622346666667,14.324504850000002
polar1m,160,1,H3O,4,1 34 36 42,O H H H,1.0,2.827279,0.8272789999999999,0.8691776506604,0.041898650660400105,0.041898650660400105,11.4546936725,12.122389479999999,10.921185829999999
polar1m,160,2,H2O,3,33 2 18,O H H,0.0,1.982624,-0.017376000000000003,0.0024122111498999996,0.019788211149900002,0.019788211149900002,9.947554853333335,11.978284643333334,13.824247743333332
polar1m,160,3,H2O,3,26 3 12,O H H,0.0,1.971701,-0.02829900000000002,-0.011803627014199998,0.01649537298580002,0.01649537298580002,13.659185276666667,13.096213096666666,11.04206427
polar1m,160,4,H2O,3,4 15 16,O H H,0.0,2.1381740000000002,0.13817400000000007,0.06323266401885,-0.07494133598115008,0.07494133598115008,11.514112930000001,13.686495833333334,13.688693469999999
polar1m,160,5,H2O,3,37 5 13,O H H,0.0,2.121178,0.12117800000000006,0.04412820748984,-0.07704979251016006,0.07704979251016006,9.283805753333334,13.882543203333334,11.96790833
polar1m,160,6,H2O,3,40 6 32,O H H,0.0,2.148831,0.14883100000000005,0.07185566797856,-0.07697533202144005,0.07697533202144005,13.081281599999999,11.51467643,14.7421338
polar1m,160,7,H2O,3,8 9 30,O H H,0.0,2.035958,0.0359580000000001,0.0164279714226,-0.0195300285774001,0.0195300285774001,13.144060726666666,9.662972916666666,11.38863008
polar1m,160,8,H2O,3,10 23 27,O H H,0.0,1.978783,-0.02121700000000004,-0.17059344053290001,-0.14937644053289997,0.14937644053289997,14.600082613333333,8.054880196666666,15.255814716666668
polar1m,160,9,H2O,3,11 38 39,O H H,0.0,1.920204,-0.07979599999999998,-0.024405973032200004,0.055390026967799974,0.055390026967799974,7.00584335,14.137891943333335,13.580310256666666
polar1m,160,10,H2O,3,22 14 25,O H H,0.0,1.787034,-0.21296600000000007,-0.09493410959870001,0.11803189040130006,0.11803189040130006,13.993780749999999,9.70220803,16.256331573333334
polar1m,160,11,H2O,3,17 19 20,O H H,0.0,2.008572,0.008571999999999969,-0.0031513813883000015,-0.01172338138829997,0.01172338138829997,10.931807143333332,9.903427373333333,12.092752376666667
polar1m,160,12,H2O,3,41 21 31,O H H,0.0,1.950928,-0.049072000000000005,-0.011898424476320002,0.03717357552368,0.03717357552368,13.160657913333333,15.32939339,12.823572623333334
polar1m,160,13,H2O,3,29 24 28,O H H,0.0,2.02513,0.025130000000000097,0.017978996038400002,-0.007151003961600094,0.007151003961600094,13.087080633333334,11.018829740000001,9.413293406666666
polar1m,161,0,H2O,3,0 7 34,O H H,0.0,2.005067,0.005067000000000044,-0.012651924043800004,-0.017718924043800047,0.017718924043800047,12.398219403333334,8.938918003333333,14.329672353333335
polar1m,161,1,H3O,4,1 33 35 39,O H H H,1.0,2.83281,0.83281,0.8784344531599,0.045624453159899936,0.045624453159899936,11.343148925,12.11854188,10.9494289225
polar1m,161,2,H2O,3,32 2 17,O H H,0.0,1.985465,-0.01453500000000002,0.002184858545599999,0.01671985854560002,0.01671985854560002,9.869297503333334,11.84097911,13.871110386666667
