model,frame,atom_index,symbol,x_A,y_A,z_A,formal_charge_e,dft_raw_iao_charge_e,dft_iao_charge_e,mlip_predicted_charge_e,error_e,abs_error_e
polar1s,105,9,H,13.41172648,11.28760644,10.62873745,1.0,0.349435,0.349435,0.188382789493,-0.161052210507,0.161052210507
polar1s,105,10,O,15.43740155,9.86816962,11.78527007,-2.0,1.219274,-0.780726,-0.524873197079,0.255852802921,0.255852802921
polar1s,105,11,H,11.51527853,12.82578177,13.888881,1.0,0.368516,0.368516,0.22747002542,-0.14104597458,0.14104597458
polar1s,105,12,O,13.10951372,11.46664203,12.13454805,-2.0,1.413246,-0.586754,-0.345896065235,0.240857934765,0.240857934765
polar1s,105,13,O,13.18820402,11.59889868,14.68161649,-2.0,1.168217,-0.8317829999999999,-0.518646478653,0.313136521347,0.313136521347
polar1s,105,14,H,9.39464874,13.89405178,13.20362676,1.0,0.361015,0.361015,0.193769186735,-0.167245813265,0.167245813265
polar1s,105,15,H,10.28661262,11.97675292,13.15265554,1.0,0.341773,0.341773,0.146391555667,-0.195381444333,0.195381444333
polar1s,105,16,O,10.00069411,13.29909739,12.80164347,-2.0,1.100531,-0.8994690000000001,-0.631482064724,0.26798693527600004,0.26798693527600004
polar1s,105,17,H,14.98568376,14.03726066,11.78752608,1.0,0.403651,0.403651,0.184264808893,-0.21938619110699997,0.21938619110699997
polar1s,105,18,O,15.20587717,12.56068709,11.87085424,-2.0,1.277869,-0.7221310000000001,-0.478098481894,0.24403251810600007,0.24403251810600007
polar1s,105,19,O,13.82266349,10.89541399,9.74210833,-2.0,1.161829,-0.838171,-0.53585600853,0.30231499146999996,0.30231499146999996
polar1s,105,20,H,8.70299181,8.9861626,11.52552267,1.0,0.367579,0.367579,0.225273787975,-0.142305212025,0.142305212025
polar1s,105,21,O,7.21816999,12.42763469,15.15030379,-2.0,1.149236,-0.8507640000000001,-0.572155416012,0.27860858398800004,0.27860858398800004
polar1s,105,22,H,8.62100501,14.58038305,14.0534685,1.0,0.427432,0.427432,0.25582921505,-0.17160278494999998,0.17160278494999998
polar1s,105,23,H,9.72883616,10.60605148,13.38318247,1.0,0.335884,0.335884,0.190328165889,-0.145555834111,0.145555834111
polar1s,105,24,O,9.36424647,14.81963071,14.49739336,-2.0,1.276562,-0.723438,-0.421305000782,0.302132999218,0.302132999218
polar1s,105,25,H,8.62929003,10.70175713,14.23906806,1.0,0.368573,0.368573,0.237517312169,-0.131055687831,0.131055687831
polar1s,105,26,O,15.22154607,14.77326985,11.2177355,-2.0,1.144806,-0.855194,-0.530719935894,0.324474064106,0.324474064106
polar1s,105,27,H,16.10981596,12.0061877,11.79749138,1.0,0.351476,0.351476,0.228792071342,-0.12268392865800001,0.12268392865800001
polar1s,105,28,H,10.85467133,8.08949894,12.36412466,1.0,0.40573,0.40573,0.235773399472,-0.169956600528,0.169956600528
polar1s,105,29,H,8.76442691,9.44054032,15.0853147,1.0,0.411361,0.411361,0.244347080588,-0.16701391941199997,0.16701391941199997
polar1s,105,30,H,12.89355634,14.459715,10.86678364,1.0,0.450994,0.450994,0.2468316257,-0.2041623743,0.2041623743
polar1s,105,31,O,8.30034649,9.44053335,12.34457443,-2.0,1.155333,-0.8446670000000001,-0.527231216431,0.31743578356900004,0.31743578356900004
polar1s,105,32,H,11.40420887,10.3581098,9.61647011,1.0,0.39905,0.39905,0.267224699259,-0.13182530074100002,0.13182530074100002
polar1s,105,33,O,12.48626862,13.80887041,10.56365169,-2.0,1.155657,-0.8443430000000001,-0.449768126011,0.39457487398900004,0.39457487398900004
polar1s,105,34,H,13.05480968,10.76245813,12.80787283,1.0,0.398116,0.398116,0.243545651436,-0.15457034856400004,0.15457034856400004
polar1s,105,35,H,14.2949824,14.96713935,11.60972168,1.0,0.339384,0.339384,0.222229391336,-0.11715460866400002,0.11715460866400002
polar1s,105,36,H,12.0,12.0,12.0,1.0,0.368041,0.368041,0.320610165596,-0.04743083440400003,0.04743083440400003
polar1s,105,37,O,8.14400484,10.10191062,14.7471178,-2.0,1.240602,-0.759398,-0.487854748964,0.271543251036,0.271543251036
polar1s,105,38,H,7.95019114,11.96098273,14.60391601,1.0,0.400091,0.400091,0.269105046988,-0.130985953012,0.130985953012
polar1s,105,39,O,10.62748621,11.02581867,13.37171147,-2.0,1.210623,-0.789377,-0.440290659666,0.349086340334,0.349086340334
polar1s,105,40,H,9.55062375,12.38262818,11.71149774,1.0,0.376382,0.376382,0.166380316019,-0.210001683981,0.210001683981
polar1s,105,41,H,10.95311088,14.05902959,14.39909195,1.0,0.391816,0.391816,0.220407783985,-0.171408216015,0.171408216015
polar1s,105,42,O,9.71665326,11.81959294,10.94395981,-2.0,1.204178,-0.795822,-0.462879210711,0.332942789289,0.332942789289
polar1s,105,43,H,11.20863023,9.12969575,11.16722168,1.0,0.3839,0.3839,0.22838434577,-0.15551565423000002,0.15551565423000002
polar1s,105,44,O,10.88849852,9.84330599,10.21645583,-2.0,1.277395,-0.7226049999999999,-0.403504490852,0.3191005091479999,0.3191005091479999
polar1s,105,45,H,12.88181201,13.827456,9.68635896,1.0,0.416468,0.416468,0.245940029621,-0.170527970379,0.170527970379
polar1s,105,46,H,13.02262371,12.35591939,14.21268094,1.0,0.403703,0.403703,0.219634830952,-0.18406816904799997,0.18406816904799997
polar1s,105,47,H,13.41613935,11.27210011,8.99235834,1.0,0.3969,0.3969,0.238169252872,-0.15873074712799998,0.15873074712799998
polar1s,105,48,H,6.54874588,13.12386111,15.12868857,1.0,0.421689,0.421689,0.248832762241,-0.17285623775899997,0.17285623775899997
polar1s,105,49,H,10.52982887,12.50787961,10.80174294,1.0,0.322384,0.322384,0.204298764467,-0.11808523553300002,0.11808523553300002
polar1s,106,0,O,11.65620765,13.0257578,14.50545472,-2.0,1.261209,-0.738791,-0.497340261936,0.24145073806399997,0.24145073806399997
polar1s,106,1,H,12.66189994,10.73917963,14.05713314,1.0,0.378193,0.378193,0.209945693612,-0.168247306388,0.168247306388
polar1s,106,2,H,14.42786314,11.59362631,12.1519356,1.0,0.34213,0.34213,0.196610406041,-0.145519593959,0.145519593959
polar1s,106,3,H,16.09144739,10.3363038,11.28351731,1.0,0.387578,0.387578,0.227340459824,-0.16023754017599998,0.16023754017599998
polar1s,106,4,H,14.75781706,9.71389429,11.6980937,1.0,0.428231,0.428231,0.241725280881,-0.18650571911899996,0.18650571911899996
polar1s,106,5,H,11.39422934,14.37438721,12.94591963,1.0,0.373559,0.373559,0.222980201244,-0.15057879875599997,0.15057879875599997
polar1s,106,6,O,13.0548889,15.9676537,9.95552138,-2.0,1.248139,-0.7518609999999999,-0.421149820089,0.3307111799109999,0.3307111799109999
polar1s,106,7,H,13.58583456,11.00600475,10.46307904,1.0,0.353418,0.353418,0.195017009974,-0.158400990026,0.158400990026
polar1s,106,8,O,15.60084214,9.55567117,11.60475335,-2.0,1.159534,-0.8404659999999999,-0.523213088512,0.31725291148799994,0.31725291148799994
polar1s,106,9,H,11.61324564,12.26913409,13.88089054,1.0,0.364338,0.364338,0.224542886019,-0.139795113981,0.139795113981
polar1s,106,10,O,13.22436934,11.11099066,12.06160804,-2.0,1.401049,-0.598951,-0.413567870855,0.185383129145,0.185383129145
polar1s,106,11,O,13.28318226,11.24650763,14.56962809,-2.0,1.181551,-0.818449,-0.516169548035,0.30227945196499995,0.30227945196499995
polar1s,106,12,H,9.52970905,13.47127759,13.0417898,1.0,0.397101,0.397101,0.231240302324,-0.16586069767599998,0.16586069767599998
polar1s,106,13,H,10.42699412,11.74835749,12.97590515,1.0,0.333774,0.333774,0.156554684043,-0.17721931595700002,0.17721931595700002
polar1s,106,14,O,10.16327667,12.95141909,12.62534117,-2.0,1.186371,-0.8136289999999999,-0.491686701775,0.3219422982249999,0.3219422982249999
polar1s,106,15,H,15.22781222,13.49591842,11.63668616,1.0,0.362269,0.362269,0.128241807222,-0.23402719277800002,0.23402719277800002
polar1s,106,16,O,15.32539912,12.25011687,11.72652649,-2.0,1.290421,-0.709579,-0.45491823554,0.25466076445999997,0.25466076445999997
polar1s,106,17,O,13.96827655,10.50896543,9.61805081,-2.0,1.149061,-0.8509389999999999,-0.53419905901,0.3167399409899999,0.3167399409899999
polar1s,106,18,H,10.03603689,10.26486347,13.25559092,1.0,0.382034,0.382034,0.203631386161,-0.178402613839,0.178402613839
polar1s,106,19,H,8.75142144,10.37120002,13.96390755,1.0,0.396969,0.396969,0.268395185471,-0.12857381452900002,0.12857381452900002
polar1s,106,20,O,15.36276028,14.45062047,11.03712882,-2.0,1.083979,-0.916021,-0.569341361523,0.346679638477,0.346679638477
polar1s,106,21,H,12.8808905,16.66790229,10.62821144,1.0,0.383122,0.383122,0.230166614056,-0.15295538594400002,0.15295538594400002
polar1s,106,22,H,16.11154044,11.67539144,11.54582864,1.0,0.363128,0.363128,0.234714627266,-0.128413372734,0.128413372734
polar1s,106,23,H,8.83045065,9.04423196,15.13453075,1.0,0.396788,0.396788,0.252986103296,-0.14380189670399995,0.14380189670399995
polar1s,106,24,H,12.99573032,14.36948773,10.86294533,1.0,0.334197,0.334197,0.217070221901,-0.11712677809900002,0.11712677809900002
polar1s,106,25,O,12.62253783,13.44435595,10.43957389,-2.0,1.318792,-0.681208,-0.401786655188,0.27942134481200004,0.27942134481200004
polar1s,106,26,H,13.21661138,10.33703026,12.56200946,1.0,0.411828,0.411828,0.219451904297,-0.19237609570300002,0.19237609570300002
polar1s,106,27,H,14.49295521,14.63734026,11.42588426,1.0,0.3225,0.3225,0.199435174465,-0.123064825535,0.123064825535
polar1s,106,28,H,12.0,12.0,12.0,1.0,0.369068,0.369068,0.27631393075,-0.09275406925000002,0.09275406925000002
polar1s,106,29,O,8.2840918,9.75257176,14.5931414,-2.0,1.200629,-0.799371,-0.53682410717,0.2625468928300001,0.2625468928300001
polar1s,106,30,O,10.83941349,10.71655519,13.23524486,-2.0,1.15911,-0.8408899999999999,-0.485319495201,0.35557050479899993,0.35557050479899993
polar1s,106,31,H,9.72584796,12.23705419,11.50460561,1.0,0.371376,0.371376,0.137974590063,-0.23340140993699998,0.23340140993699998
polar1s,106,32,H,11.02982559,13.79286782,14.17256777,1.0,0.329182,0.329182,0.215849339962,-0.11333266003799997,0.11333266003799997
polar1s,106,33,O,9.88834006,11.4771622,10.85529554,-2.0,1.088513,-0.9114869999999999,-0.526935279369,0.38455172063099996,0.38455172063099996
polar1s,106,34,H,13.34156978,16.47996601,11.86112078,1.0,0.331578,0.331578,0.223141178489,-0.10843682151099998,0.10843682151099998
polar1s,106,35,O,14.12201923,16.49581245,12.51179586,-2.0,1.256688,-0.743312,-0.47935116291,0.26396083708999996,0.26396083708999996
polar1s,106,36,H,12.40588377,15.4934473,10.41561776,1.0,0.404195,0.404195,0.223002627492,-0.18119237250800002,0.18119237250800002
polar1s,106,37,H,13.08363033,13.57173309,9.43860068,1.0,0.370787,0.370787,0.207180559635,-0.16360644036499997,0.16360644036499997
polar1s,106,38,H,13.39092154,12.21969235,14.20765774,1.0,0.371837,0.371837,0.234785303473,-0.13705169652699997,0.13705169652699997
polar1s,106,39,H,13.73414348,16.80983437,13.35017723,1.0,0.393492,0.393492,0.240045726299,-0.153446273701,0.153446273701
polar1s,106,40,H,13.64819733,11.04207095,8.9004962,1.0,0.39599,0.39599,0.23864236474,-0.15734763526,0.15734763526
polar1s,106,41,H,10.53178769,12.12239868,10.65865636,1.0,0.383968,0.383968,0.224400490522,-0.15956750947799997,0.15956750947799997
polar1s,106,42,O,11.45862155,15.35065303,12.89451652,-2.0,1.153313,-0.846687,-0.464557290077,0.382129709923,0.382129709923
polar1s,106,43,H,11.39568333,15.60669318,13.75178092,1.0,0.429012,0.429012,0.234973996878,-0.194038003122,0.194038003122
polar1s,107,0,O,11.68782653,12.81854604,14.38763269,-2.0,1.225811,-0.774189,-0.506296753883,0.267892246117,0.267892246117
polar1s,107,1,H,12.69063642,10.41591751,13.95429346,1.0,0.386734,0.386734,0.208463534713,-0.17827046528700002,0.17827046528700002
polar1s,107,2,H,14.38256353,11.39301017,12.17935952,1.0,0.347869,0.347869,0.208737850189,-0.13913114981099997,0.13913114981099997
polar1s,107,3,H,11.60024628,14.17943873,12.94925221,1.0,0.37492,0.37492,0.224947884679,-0.14997211532099997,0.14997211532099997
polar1s,107,4,O,13.06410757,15.78041139,9.83773542,-2.0,1.231821,-0.768179,-0.413505077362,0.35467392263799996,0.35467392263799996
polar1s,107,5,H,13.67878635,10.74287586,10.24339761,1.0,0.39298,0.39298,0.213561058044,-0.179418941956,0.179418941956
polar1s,107,6,H,11.57311121,11.86845001,13.91630775,1.0,0.357529,0.357529,0.217367827892,-0.140161172108,0.140161172108
polar1s,107,7,O,13.22676293,10.86612761,11.99387744,-2.0,1.402559,-0.5974410000000001,-0.463183701038,0.13425729896200012,0.13425729896200012
polar1s,107,8,O,13.27442151,11.00103914,14.47335822,-2.0,1.171074,-0.828926,-0.50520670414,0.32371929586000003,0.32371929586000003
polar1s,107,9,H,9.51794183,13.17824391,12.9364069,1.0,0.381537,0.381537,0.234479993582,-0.147057006418,0.147057006418
polar1s,107,10,H,10.47132855,11.56047358,12.83312074,1.0,0.343805,0.343805,0.167328059673,-0.17647694032700004,0.17647694032700004
polar1s,107,11,O,10.21670055,12.6999361,12.4534235,-2.0,1.263436,-0.736564,-0.419709324837,0.316854675163,0.316854675163
polar1s,107,12,H,15.46325339,13.07403016,11.41183778,1.0,0.365922,0.365922,0.125480741262,-0.240441258738,0.240441258738
polar1s,107,13,O,15.32834308,12.03008145,11.60114056,-2.0,1.218592,-0.7814080000000001,-0.418984949589,0.3624230504110001,0.3624230504110001
polar1s,107,14,O,13.99988274,10.22687904,9.51133972,-2.0,1.167205,-0.832795,-0.527726054192,0.3050689458079999,0.3050689458079999
polar1s,107,15,H,10.18909717,9.96733984,13.1391518,1.0,0.402634,0.402634,0.213062554598,-0.189571445402,0.189571445402
polar1s,107,16,O,15.38680292,14.22280512,10.87696304,-2.0,0.987224,-1.0127760000000001,-0.671262979507,0.34151302049300014,0.34151302049300014
polar1s,107,17,H,12.77093108,16.28899567,10.54826985,1.0,0.409119,0.409119,0.23511788249,-0.17400111751,0.17400111751
polar1s,107,18,H,15.99808461,11.55562188,11.309808,1.0,0.44326,0.44326,0.265099406242,-0.17816059375799997,0.17816059375799997
polar1s,107,19,H,12.94703871,14.20463532,10.82194321,1.0,0.310993,0.310993,0.234472841024,-0.07652015897600001,0.07652015897600001
polar1s,107,20,O,12.65377172,13.18901597,10.32042133,-2.0,1.328812,-0.6711879999999999,-0.40220823884,0.2689797611599999,0.2689797611599999
polar1s,107,21,H,13.21104736,9.93848023,12.37479598,1.0,0.391443,0.391443,0.203388556838,-0.18805444316199998,0.18805444316199998
polar1s,107,22,H,14.59562315,14.49996478,11.23658804,1.0,0.335942,0.335942,0.213546290994,-0.12239570900600003,0.12239570900600003
polar1s,107,23,H,12.0,12.0,12.0,1.0,0.378044,0.378044,0.194832861423,-0.183211138577,0.183211138577
polar1s,107,24,O,10.94129655,10.51870266,13.10866598,-2.0,1.152486,-0.8475140000000001,-0.498160719872,0.3493532801280001,0.3493532801280001
polar1s,107,25,H,9.71780124,12.1730059,11.39832887,1.0,0.348068,0.348068,0.129564464092,-0.21850353590799998,0.21850353590799998
polar1s,107,26,H,11.04303482,13.48301154,14.04454017,1.0,0.344184,0.344184,0.210409015417,-0.133774984583,0.133774984583
polar1s,107,27,O,9.9406064,11.23697587,10.77677901,-2.0,1.080163,-0.919837,-0.555128216743,0.36470878325700007,0.36470878325700007
polar1s,107,28,H,13.58453343,16.16901365,11.61481674,1.0,0.387691,0.387691,0.22861507535,-0.15907592465,0.15907592465
polar1s,107,29,O,14.11120791,16.24974877,12.32489522,-2.0,1.204834,-0.795166,-0.491700589657,0.30346541034300006,0.30346541034300006
polar1s,107,30,H,12.42186589,15.21987504,10.27142493,1.0,0.393751,0.393751,0.220149308443,-0.173601691557,0.173601691557
polar1s,107,31,H,13.07957803,13.36441324,9.38278144,1.0,0.387042,0.387042,0.206082135439,-0.180959864561,0.180959864561
polar1s,107,32,H,13.61760262,12.0174633,14.25608373,1.0,0.379278,0.379278,0.239028483629,-0.140249516371,0.140249516371
polar1s,107,33,H,13.71319757,16.71160088,13.09335761,1.0,0.390855,0.390855,0.250393688679,-0.14046131132099998,0.14046131132099998
polar1s,107,34,H,13.75693969,10.92313164,8.76579506,1.0,0.354566,0.354566,0.233427867293,-0.121138132707,0.121138132707
polar1s,107,35,H,10.55120493,11.85544208,10.40589584,1.0,0.369535,0.369535,0.219439059496,-0.150095940504,0.150095940504
polar1s,107,36,O,11.48940114,15.14180892,12.78125647,-2.0,1.17544,-0.82456,-0.458174347878,0.36638565212199997,0.36638565212199997
polar1s,107,37,H,11.63610258,15.5376794,13.61688651,1.0,0.412843,0.412843,0.234251305461,-0.178591694539,0.178591694539
polar1s,108,0,O,11.61814699,12.7106486,14.27687789,-2.0,1.181682,-0.8183180000000001,-0.486591607332,0.3317263926680001,0.3317263926680001
polar1s,108,1,H,12.6313698,10.29609469,13.8276201,1.0,0.394212,0.394212,0.226840868592,-0.167371131408,0.167371131408
polar1s,108,2,H,14.12397616,11.2835194,12.12334398,1.0,0.36308,0.36308,0.198593407869,-0.164486592131,0.164486592131
polar1s,108,3,H,11.69596848,14.15256951,12.91143759,1.0,0.362829,0.362829,0.208802610636,-0.154026389364,0.154026389364
polar1s,108,4,O,12.96978486,15.69386969,9.7288834,-2.0,1.306166,-0.6938340000000001,-0.375947475433,0.31788652456700006,0.31788652456700006
polar1s,108,5,H,13.63611229,10.58997618,10.12766522,1.0,0.395196,0.395196,0.219806298614,-0.175389701386,0.175389701386
polar1s,108,6,H,11.43560457,11.75733938,14.05431193,1.0,0.374608,0.374608,0.20688803494,-0.16771996506,0.16771996506
polar1s,108,7,O,11.68531187,15.82727193,14.97339997,-2.0,1.315285,-0.684715,-0.32505863905,0.35965636095,0.35965636095
polar1s,108,8,O,13.12997533,10.73122011,11.9340215,-2.0,1.411081,-0.588919,-0.425675809383,0.163243190617,0.163243190617
polar1s,108,9,O,13.17228635,10.86859075,14.39348458,-2.0,1.114558,-0.8854420000000001,-0.532737135887,0.35270486411300006,0.35270486411300006
polar1s,108,10,H,9.4678964,12.97023364,12.8396335,1.0,0.376871,0.376871,0.243320941925,-0.133550058075,0.133550058075
polar1s,108,11,H,10.42968502,11.41238013,12.70896588,1.0,0.348501,0.348501,0.167907476425,-0.180593523575,0.180593523575
polar1s,108,12,O,10.16190092,12.5551596,12.28736987,-2.0,1.294582,-0.7054180000000001,-0.403449863195,0.3019681368050001,0.3019681368050001
polar1s,108,13,H,15.56110681,12.84854796,11.16025991,1.0,0.376755,0.376755,0.15716907382,-0.21958592618,0.21958592618
polar1s,108,14,O,15.21608331,11.91748341,11.494394,-2.0,1.230441,-0.7695590000000001,-0.396550416946,0.3730085830540001,0.3730085830540001
polar1s,108,15,H,15.67155704,16.07981511,9.67127798,1.0,0.385512,0.385512,0.182856529951,-0.20265547004900003,0.20265547004900003
polar1s,108,16,O,13.9267314,10.0594111,9.40059473,-2.0,1.149734,-0.850266,-0.534795224667,0.31547077533299994,0.31547077533299994
polar1s,108,17,H,10.21198252,9.76167437,13.03231539,1.0,0.373611,0.373611,0.213804334402,-0.15980666559800003,0.15980666559800003
polar1s,108,18,H,12.54563143,17.3203154,11.31580139,1.0,0.396356,0.396356,0.233280971646,-0.16307502835399998,0.16307502835399998
polar1s,108,19,O,16.59078089,16.2657734,10.865888,-2.0,1.194144,-0.8058559999999999,-0.48779335618,0.3180626438199999,0.3180626438199999
polar1s,108,20,O,15.3142279,14.09440277,10.72820294,-2.0,1.177793,-0.8222069999999999,-0.590899586678,0.2313074133219999,0.2313074133219999
polar1s,108,21,H,12.54483137,16.19307547,10.48245934,1.0,0.353134,0.353134,0.192298784852,-0.160835215148,0.160835215148
polar1s,108,22,H,15.97673428,11.43298853,11.01120658,1.0,0.372056,0.372056,0.227944046259,-0.144111953741,0.144111953741
polar1s,108,23,H,12.74615167,13.85798514,10.69262521,1.0,0.378533,0.378533,0.237131416798,-0.141401583202,0.141401583202
polar1s,108,24,H,14.85436335,15.05748023,8.73757471,1.0,0.372475,0.372475,0.249566704035,-0.122908295965,0.122908295965
polar1s,108,25,O,12.58646626,13.05431934,10.21209595,-2.0,1.228505,-0.771495,-0.425244003534,0.34625099646600005,0.34625099646600005
polar1s,108,26,H,13.06235453,9.73399149,12.17542094,1.0,0.40259,0.40259,0.211420118809,-0.191169881191,0.191169881191
polar1s,108,27,O,15.53151696,15.74160157,8.84085678,-2.0,1.088,-0.9119999999999999,-0.56841135025,0.3435886497499999,0.3435886497499999
polar1s,108,28,H,14.51037611,14.51173126,11.11037249,1.0,0.301805,0.301805,0.210826799273,-0.090978200727,0.090978200727
polar1s,108,29,H,12.0,12.0,12.0,1.0,0.407488,0.407488,0.168841958046,-0.23864604195400002,0.23864604195400002
polar1s,108,30,O,10.93917507,10.43475484,12.98901442,-2.0,1.189145,-0.8108550000000001,-0.498208343983,0.3126466560170001,0.3126466560170001
polar1s,108,31,H,9.6258728,12.11988695,11.34619071,1.0,0.351819,0.351819,0.145544469357,-0.206274530643,0.206274530643
polar1s,108,32,H,10.92694525,13.21000125,13.98386098,1.0,0.386536,0.386536,0.223225370049,-0.16331062995099999,0.16331062995099999
polar1s,108,33,H,11.17274396,16.41495554,15.6348377,1.0,0.409491,0.409491,0.251201927662,-0.158289072338,0.158289072338
polar1s,108,34,O,9.87945135,11.10888745,10.70568,-2.0,1.110831,-0.8891690000000001,-0.60563069582,0.28353830418000014,0.28353830418000014
polar1s,108,35,H,15.62283744,16.57436789,11.08466783,1.0,0.319601,0.319601,0.213364601135,-0.10623639886500003,0.10623639886500003
polar1s,108,36,H,13.63511934,15.92872249,11.28489466,1.0,0.360332,0.360332,0.20159624517,-0.15873575483,0.15873575483
polar1s,108,37,H,12.43518187,16.39296649,15.17084653,1.0,0.423844,0.423844,0.265303581953,-0.15854041804699998,0.15854041804699998
polar1s,108,38,O,14.0071316,16.10884681,12.15853141,-2.0,1.253068,-0.7469319999999999,-0.422645241022,0.3242867589779999,0.3242867589779999
polar1s,108,39,H,12.24174573,14.96374557,10.04468559,1.0,0.355581,0.355581,0.216106802225,-0.13947419777499998,0.13947419777499998
polar1s,108,40,H,11.80069241,17.99162816,10.24184214,1.0,0.408917,0.408917,0.246623083949,-0.16229391605099996,0.16229391605099996
polar1s,108,41,H,12.93526149,13.22761978,9.42515439,1.0,0.448794,0.448794,0.240722432733,-0.20807156726700002,0.20807156726700002
polar1s,108,42,H,13.63216012,11.68123314,14.30830382,1.0,0.428596,0.428596,0.256665110588,-0.17193088941199997,0.17193088941199997
polar1s,108,43,H,13.58537272,16.67015886,12.8140666,1.0,0.399855,0.399855,0.246914729476,-0.15294027052400003,0.15294027052400003
polar1s,108,44,H,13.80516718,10.77882536,8.72104535,1.0,0.381822,0.381822,0.242652356625,-0.13916964337499999,0.13916964337499999
polar1s,108,45,O,11.71514034,17.65122309,11.17336576,-2.0,1.215724,-0.784276,-0.448152303696,0.33612369630399996,0.33612369630399996
polar1s,108,46,H,16.21353212,15.25898832,10.96539179,1.0,0.346853,0.346853,0.164163395762,-0.18268960423800001,0.18268960423800001
polar1s,108,47,H,10.55015772,11.68730724,10.09821499,1.0,0.297456,0.297456,0.205500110984,-0.09195588901599999,0.09195588901599999
polar1s,108,48,O,11.42029437,15.03184135,12.66420604,-2.0,1.150473,-0.8495269999999999,-0.514536619186,0.3349903808139999,0.3349903808139999
polar1s,108,49,H,11.76335316,15.60968644,13.58744398,1.0,0.333682,0.333682,0.165442943573,-0.168239056427,0.168239056427
polar1s,109,0,O,11.4982909,12.67745588,14.17405709,-2.0,1.252848,-0.747152,-0.410529524088,0.33662247591200006,0.33662247591200006
polar1s,109,1,H,12.54461871,10.35639742,13.65614007,1.0,0.377776,0.377776,0.215502738953,-0.162273261047,0.162273261047
polar1s,109,2,H,13.7030786,11.16704897,12.00542995,1.0,0.464526,0.464526,0.263917028904,-0.200608971096,0.200608971096
polar1s,109,3,H,13.40065514,13.60183284,13.88443069,1.0,0.368116,0.368116,0.248728960752,-0.11938703924800001,0.11938703924800001
polar1s,109,4,H,11.72925463,14.19980392,12.86014918,1.0,0.357735,0.357735,0.226442173123,-0.13129282687700003,0.13129282687700003
polar1s,109,5,H,13.49428741,10.52968574,10.10987859,1.0,0.352034,0.352034,0.22570002079,-0.12633397921,0.12633397921
polar1s,109,6,H,11.25352876,11.79199433,14.19551471,1.0,0.405222,0.405222,0.219283744693,-0.18593825530700003,0.18593825530700003
polar1s,109,7,O,12.97600766,10.6802506,11.87546865,-2.0,1.366369,-0.633631,-0.344544798136,0.2890862018640001,0.2890862018640001
polar1s,109,8,O,13.01052646,10.80792868,14.32997609,-2.0,1.15387,-0.84613,-0.484788119793,0.36134188020700003,0.36134188020700003
polar1s,109,9,H,9.42364286,12.84968002,12.74827923,1.0,0.381018,0.381018,0.249185711145,-0.13183228885500003,0.13183228885500003
polar1s,109,10,H,10.36325757,11.28183312,12.59061764,1.0,0.36488,0.36488,0.160902872682,-0.203977127318,0.203977127318
polar1s,109,11,O,10.04146831,12.49614877,12.12494451,-2.0,1.278751,-0.721249,-0.38279736042,0.33845163958,0.33845163958
polar1s,109,12,H,12.90821333,14.20118509,15.17833964,1.0,0.380286,0.380286,0.239830866456,-0.14045513354400002,0.14045513354400002
polar1s,109,13,H,10.76693877,9.37728428,14.22942478,1.0,0.373148,0.373148,0.258393466473,-0.11475453352699999,0.11475453352699999
polar1s,109,14,O,13.78186866,14.12321991,14.60445898,-2.0,1.227709,-0.7722910000000001,-0.496046572924,0.27624442707600005,0.27624442707600005
polar1s,109,15,O,13.79359152,9.97889189,9.28487894,-2.0,1.155518,-0.844482,-0.536749482155,0.307732517845,0.307732517845
polar1s,109,16,O,10.93222945,8.37156414,14.12245589,-2.0,1.292406,-0.7075940000000001,-0.338328182697,0.36926581730300007,0.36926581730300007
polar1s,109,17,H,10.24878602,9.72354853,12.90310629,1.0,0.397404,0.397404,0.228672474623,-0.16873152537699998,0.16873152537699998
polar1s,109,18,O,13.2249804,8.21600669,14.67704947,-2.0,1.092643,-0.907357,-0.520102739334,0.387254260666,0.387254260666
polar1s,109,19,H,12.23767067,8.39685782,14.53968769,1.0,0.369524,0.369524,0.150596529245,-0.21892747075500002,0.21892747075500002
polar1s,109,20,H,12.51353035,13.64767132,10.68395395,1.0,0.44788,0.44788,0.266978859901,-0.180901140099,0.180901140099
polar1s,109,21,O,12.44997065,12.99178721,10.11587767,-2.0,1.174784,-0.825216,-0.446351259947,0.37886474005299997,0.37886474005299997
polar1s,109,22,H,12.84796085,9.74770411,11.96030651,1.0,0.48398,0.48398,0.264111876488,-0.21986812351200002,0.21986812351200002
polar1s,109,23,H,12.0,12.0,12.0,1.0,0.398283,0.398283,0.180291056633,-0.217991943367,0.217991943367
polar1s,109,24,O,10.86914387,10.43189381,12.87164101,-2.0,1.209813,-0.790187,-0.42991784215,0.36026915784999997,0.36026915784999997
polar1s,109,25,H,13.33000145,8.47482408,15.54138688,1.0,0.418605,0.418605,0.243432074785,-0.175172925215,0.175172925215
polar1s,109,26,H,9.55219776,12.0597628,11.3222652,1.0,0.383339,0.383339,0.122425496578,-0.260913503422,0.260913503422
polar1s,109,27,H,10.60428855,13.10226345,13.91283631,1.0,0.35893,0.35893,0.2259144485,-0.13301555150000002,0.13301555150000002
polar1s,109,28,O,9.757862,11.0731417,10.62474944,-2.0,1.083194,-0.916806,-0.602930307388,0.313875692612,0.313875692612
polar1s,109,29,H,9.96955536,8.16294615,14.0339536,1.0,0.408196,0.408196,0.240139737725,-0.168056262275,0.168056262275
