model,frame,instance_index,local_frame,molecule_index,species,n_atoms,atom_indices,oxygen_atom_index,hydrogen_atom_indices,molecule_track_id,formula_symbols,formal_charge_sum_e,dft_raw_iao_charge_sum_e,dft_iao_charge_e,mlip_predicted_charge_e,error_e,abs_error_e,centroid_x_A,centroid_y_A,centroid_z_A
polar1s,87,8,7,0,H2O,3,9 0 18,9,0 18,O:9,O H H,0.0,2.071297,0.07129700000000011,0.132337525487,0.0610405254869999,0.0610405254869999,11.100195786666667,9.723574293333334,12.140302476666667
polar1s,87,8,7,1,H2O,3,7 1 3,7,1 3,O:7,O H H,0.0,2.278953,0.27895300000000006,0.187570989132,-0.09138201086800007,0.09138201086800007,13.507916020000001,11.87293047,11.524931963333332
polar1s,87,8,7,2,H2O,3,2 10 25,2,10 25,O:2,O H H,0.0,2.126153,0.12615299999999985,0.11884829401900002,-0.007304705980999832,0.007304705980999832,11.145131666666666,11.017217,13.773245526666665
polar1s,87,8,7,3,H2O,3,4 13 16,4,13 16,O:4,O H H,0.0,2.038568,0.03856800000000005,0.08269590139500002,0.044127901394999974,0.044127901394999974,9.414237210000001,12.289039513333334,12.32825673
polar1s,87,8,7,4,H2O,3,5 21 26,5,21 26,O:5,O H H,0.0,1.984193,-0.01580699999999996,0.024120017886000017,0.03992701788599998,0.03992701788599998,11.342616370000002,11.18859836,9.687752786666666
polar1s,87,8,7,5,H2O,3,6 14 23,6,14 23,O:6,O H H,0.0,1.894711,-0.10528899999999991,-0.05443750321899998,0.05085149678099993,0.05085149678099993,12.930470713333333,8.300512643333333,11.74187291
polar1s,87,8,7,6,H2O,3,24 8 19,24,8 19,O:24,O H H,0.0,2.033253,0.03325300000000009,0.03931614756599999,0.0060631475659999046,0.0060631475659999046,11.98657615,13.495727173333334,12.783003926666666
polar1s,87,8,7,7,H2O,3,17 11 22,17,11 22,O:17,O H H,0.0,2.084234,0.08423399999999992,0.11179947853100003,0.02756547853100011,0.02756547853100011,13.818669523333334,10.503960569999998,13.920800596666666
polar1s,87,8,7,8,H2O,3,12 20 27,12,20 27,O:12,O H H,0.0,2.1762249999999996,0.1762249999999999,0.21229895949400002,0.03607395949400011,0.03607395949400011,11.309387890000002,13.579892746666665,10.770947706666666
polar1s,87,8,7,9,H,1,15,,15,H:15,H,1.0,0.312412,0.312412,0.145450145006,-0.16696185499400001,0.16696185499400001,12.0,12.0,12.0
polar1s,88,8,8,0,H2O,3,13 0 26,13,0 26,O:13,O H H,0.0,2.001692,0.0016919999999999713,0.03970865905299997,0.038016659053,0.038016659053,11.2857665,9.877890333333333,12.099339983333332
polar1s,88,8,8,1,H2O,3,9 1 3,9,1 3,O:9,O H H,0.0,2.269687,0.269687,0.114270448685,-0.155416551315,0.155416551315,13.708009033333333,11.948544556666667,11.561293636666667
polar1s,88,8,8,2,H2O,3,2 14 34,2,14 34,O:2,O H H,0.0,2.167167,0.16716699999999995,0.169263079762,0.002096079762000047,0.002096079762000047,11.311235353333336,11.143441923333334,13.715272249999998
polar1s,88,8,8,3,H2O,3,4 20 22,4,20 22,O:4,O H H,0.0,2.055897,0.05589700000000003,0.08940733969200002,0.033510339691999985,0.033510339691999985,9.606440656666667,12.386568746666667,12.245327886666667
polar1s,88,8,8,4,H2O,3,19 5 18,19,5 18,O:19,O H H,0.0,2.09834,0.09833999999999998,0.18227440118800003,0.08393440118800005,0.08393440118800005,11.390628640000001,14.415142903333333,16.67296602
polar1s,88,8,8,5,H2O,3,7 6 11,7,6 11,O:7,O H H,0.0,2.0613460000000003,0.06134600000000007,0.142893418669,0.08154741866899992,0.08154741866899992,14.340151149999999,13.518255593333334,13.923004073333333
polar1s,88,8,8,6,H2O,3,8 30 35,8,30 35,O:8,O H H,0.0,1.975612,-0.02438800000000002,0.01497370004700005,0.03936170004700007,0.03936170004700007,11.427986273333334,11.274372043333335,9.65535752
polar1s,88,8,8,7,H2O,3,33 10 28,33,10 28,O:33,O H H,0.0,2.023569,0.023569000000000007,0.04467117786500002,0.021102177865000016,0.021102177865000016,12.218825593333333,13.566363090000001,12.76612053
polar1s,88,8,8,8,H2O,3,32 12 23,32,12 23,O:32,O H H,0.0,1.834858,-0.16514199999999996,-0.11991095542899996,0.045231044570999995,0.045231044570999995,16.34164676,13.039289333333334,12.527012193333334
polar1s,88,8,8,9,H2O,3,25 15 27,25,15 27,O:25,O H H,0.0,1.959688,-0.04031199999999996,-0.023338511586999983,0.016973488412999976,0.016973488412999976,12.38997258,12.927441273333335,15.328567586666667
polar1s,88,8,8,10,H2O,3,24 16 31,24,16 31,O:24,O H H,0.0,2.1011940000000005,0.10119400000000012,0.08863982558200001,-0.012554174418000108,0.012554174418000108,14.015331143333334,10.59874253,13.923573016666666
polar1s,88,8,8,11,H2O,3,17 29 36,17,29 36,O:17,O H H,0.0,2.158515,0.15851500000000002,0.186444759369,0.027929759368999996,0.027929759368999996,11.439339939999998,13.685079686666667,10.78408089
polar1s,88,8,8,12,H,1,21,,21,H:21,H,1.0,0.292436,0.292436,0.0707027316093,-0.22173326839069996,0.22173326839069996,12.0,12.0,12.0
polar1s,89,8,9,0,H2O,3,0 7 11,0,7 11,O:0,O H H,0.0,2.096389,0.09638899999999989,0.183052182198,0.08666318219800012,0.08666318219800012,13.770127986666667,8.64592301,16.600681186666666
polar1s,89,8,9,1,H2O,3,17 1 31,17,1 31,O:17,O H H,0.0,2.114869,0.11486900000000005,0.152814880014,0.037945880013999955,0.037945880013999955,11.372370553333333,10.006420239999999,12.075546893333334
polar1s,89,8,9,2,H2O,3,13 2 4,13,2 4,O:13,O H H,0.0,2.252503,0.25250299999999987,0.08760361373499997,-0.1648993862649999,0.1648993862649999,13.80963457,12.010894666666667,11.551889403333334
polar1s,89,8,9,3,H2O,3,3 18 39,3,18 39,O:3,O H H,0.0,2.140759,0.14075899999999986,0.11432558298,-0.02643341701999985,0.02643341701999985,11.42197196,11.222009993333335,13.699552076666668
polar1s,89,8,9,4,H2O,3,5 24 27,5,24 27,O:5,O H H,0.0,2.058727,0.05872700000000003,0.082219928503,0.02349292850299997,0.02349292850299997,9.67875559,12.512364076666666,12.167709016666668
polar1s,89,8,9,5,H2O,3,23 6 22,23,6 22,O:23,O H H,0.0,2.102497,0.10249700000000006,0.182631283998,0.08013428399799993,0.08013428399799993,11.530583383333335,14.492445283333334,16.575936596666665
polar1s,89,8,9,6,H2O,3,9 8 16,9,8 16,O:9,O H H,0.0,1.8381699999999999,-0.16183000000000014,-0.08803370594999999,0.07379629405000016,0.07379629405000016,14.483302963333335,13.6016647,13.93075854
polar1s,89,8,9,7,H2O,3,10 35 40,10,35 40,O:10,O H H,0.0,1.9734639999999999,-0.02653600000000006,0.007423296570999993,0.03395929657100005,0.03395929657100005,11.432882156666667,11.32897524,9.653315056666665
polar1s,89,8,9,8,H2O,3,12 25 37,12,25 37,O:12,O H H,0.0,1.863853,-0.1361469999999999,-0.10059857368499997,0.03554842631499994,0.03554842631499994,13.151120733333334,8.55356387,11.726022463333335
polar1s,89,8,9,9,H2O,3,41 14 28,41,14 28,O:41,O H H,0.0,2.010268,0.010268000000000055,0.015418410302000002,0.005150410301999947,0.005150410301999947,12.349250866666667,9.178693350000001,14.76511058
polar1s,89,8,9,10,H2O,3,38 15 33,38,15 33,O:38,O H H,0.0,2.007177,0.007176999999999878,0.029830157757000014,0.022653157757000136,0.022653157757000136,12.39406917,13.657577913333332,12.862620863333333
polar1s,89,8,9,11,H2O,3,30 19 32,30,19 32,O:30,O H H,0.0,2.006922,0.006922000000000039,0.03252075612600003,0.02559875612599999,0.02559875612599999,12.475635123333333,13.02223925,15.270793526666667
polar1s,89,8,9,12,H2O,3,29 20 36,29,20 36,O:29,O H H,0.0,2.067971,0.06797100000000006,0.087217777967,0.019246777966999945,0.019246777966999945,14.15436508,10.70020107,13.971066350000001
polar1s,89,8,9,13,H2O,3,21 34 42,21,34 42,O:21,O H H,0.0,2.161461,0.1614609999999999,0.174262166023,0.012801166023000077,0.012801166023000077,11.540675696666668,13.838025663333333,10.750071640000002
polar1s,89,8,9,14,H,1,26,,26,H:26,H,1.0,0.304975,0.304975,0.039312183857,-0.265662816143,0.265662816143,12.0,12.0,12.0
polar1s,90,9,0,0,H3O,4,19 0 5 18,19,0 5 18,O:19,O H H H,1.0,2.6115,0.6114999999999999,0.518231377005,-0.09326862299499994,0.09326862299499994,12.263564312500002,9.41736186,11.5559911975
polar1s,90,9,0,1,H2O,3,10 1 9,10,1 9,O:10,O H H,0.0,1.9556999999999998,-0.04430000000000006,-0.07753747701700003,-0.03323747701699997,0.03323747701699997,13.978540103333332,12.715150993333332,9.700028213333333
polar1s,90,9,0,2,H2O,3,11 2 20,11,2 20,O:11,O H H,0.0,2.037465,0.03746499999999997,0.05828610062599998,0.02082110062600001,0.02082110062600001,9.696771363333333,11.12228442,11.104618196666665
polar1s,90,9,0,3,H2O,3,3 16 28,3,16 28,O:3,O H H,0.0,2.055797,0.05579699999999993,0.06908500194600001,0.013288001946000078,0.013288001946000078,12.48686976,14.146750586666668,11.545687296666665
polar1s,90,9,0,4,H2O,3,26 4 24,26,4 24,O:26,O H H,0.0,2.131399,0.13139899999999993,0.12623897194899997,-0.005160028050999965,0.005160028050999965,11.668621146666666,11.739522753333333,12.68141358
polar1s,90,9,0,5,H2O,3,7 6 15,7,6 15,O:7,O H H,0.0,2.061917,0.06191700000000011,0.11933648586300002,0.057419485862999914,0.057419485862999914,14.14307825,12.209002776666667,12.34906774
polar1s,90,9,0,6,H2O,3,12 8 27,12,8 27,O:12,O H H,0.0,2.1533029999999997,0.15330299999999997,0.16464412212399998,0.011341122124000014,0.011341122124000014,11.976389456666666,13.628435533333333,14.085782523333334
polar1s,90,9,0,7,H2O,3,13 23 30,13,23 30,O:13,O H H,0.0,2.175775,0.17577500000000007,0.18552076816500002,0.009745768164999946,0.009745768164999946,12.487679456666667,10.515884943333335,9.504736706666668
polar1s,90,9,0,8,H2O,3,21 14 25,21,14 25,O:21,O H H,0.0,1.929267,-0.07073300000000005,-0.06604965031199994,0.004683349688000105,0.004683349688000105,9.768210763333334,13.865943999999999,10.784742649999998
polar1s,90,9,0,9,H2O,3,29 17 22,29,17 22,O:29,O H H,0.0,1.8878789999999999,-0.11212099999999992,-0.09775543212999996,0.014365567869999957,0.014365567869999957,10.636267479999999,11.829494516666665,8.574239856666667
polar1s,91,9,1,0,H3O,4,19 0 5 18,19,0 5 18,O:19,O H H H,1.0,2.591054,0.591054,0.496220946313,-0.09483305368699996,0.09483305368699996,12.021888310000001,9.20617135,11.6151090175
polar1s,91,9,1,1,H2O,3,10 1 9,10,1 9,O:10,O H H,0.0,1.9319420000000003,-0.06805799999999995,-0.11922739446200004,-0.051169394462000084,0.051169394462000084,13.782296530000002,12.576654173333333,9.843981983333334
polar1s,91,9,1,2,H2O,3,11 2 20,11,2 20,O:11,O H H,0.0,2.03405,0.03405000000000008,0.05540132522599997,0.02135132522599989,0.02135132522599989,9.522438233333334,10.894050943333333,11.164137193333332
polar1s,91,9,1,3,H2O,3,3 16 28,3,16 28,O:3,O H H,0.0,2.0511749999999997,0.05117499999999986,0.054399132729000044,0.003224132729000184,0.003224132729000184,12.281535439999999,13.932865056666666,11.658252246666668
polar1s,91,9,1,4,H2O,3,26 4 24,26,4 24,O:26,O H H,0.0,2.1469,0.14690000000000003,0.151910454035,0.005010454034999973,0.005010454034999973,11.577968913333331,11.61182084,12.699035133333334
polar1s,91,9,1,5,H2O,3,7 6 15,7,6 15,O:7,O H H,0.0,2.112787,0.11278700000000008,0.18127182126,0.06848482125999991,0.06848482125999991,13.810331719999999,12.094586873333332,12.417238866666667
polar1s,91,9,1,6,H2O,3,12 8 27,12,8 27,O:12,O H H,0.0,2.155308,0.15530800000000006,0.18051725625999998,0.025209256259999924,0.025209256259999924,11.826419726666666,13.56126865,14.087311133333335
polar1s,91,9,1,7,H2O,3,13 23 30,13,23 30,O:13,O H H,0.0,2.1605030000000003,0.16050300000000006,0.16381078958499998,0.003307789584999915,0.003307789584999915,12.249433343333335,10.301720346666665,9.574318856666666
polar1s,91,9,1,8,H2O,3,21 14 25,21,14 25,O:21,O H H,0.0,1.929004,-0.07099600000000011,-0.06723304092799992,0.0037629590720001937,0.0037629590720001937,9.57888173,13.722100346666666,10.834221079999999
polar1s,91,9,1,9,H2O,3,29 17 22,29,17 22,O:29,O H H,0.0,1.8872769999999999,-0.11272300000000007,-0.09707137942300004,0.015651620577000036,0.015651620577000036,10.423564746666665,11.665293019999998,8.659083063333334
polar1s,92,9,2,0,H3O,4,24 0 4 22,24,0 4 22,O:24,O H H H,1.0,2.575792,0.5757919999999999,0.41806559264700005,-0.1577264073529998,0.1577264073529998,11.586542949999998,11.20320099,12.573099187499999
polar1s,92,9,2,1,H2O,3,10 1 9,10,1 9,O:10,O H H,0.0,1.973097,-0.0269029999999999,-0.04060418903899998,-0.013701189039000083,0.013701189039000083,13.793441683333334,12.55019552,9.797670293333335
polar1s,92,9,2,2,H2O,3,11 2 19,11,2 19,O:11,O H H,0.0,2.000189,0.00018900000000010575,0.020989641547999982,0.020800641547999876,0.020800641547999876,9.501969223333333,10.779367470000002,11.06401057
polar1s,92,9,2,3,H2O,3,3 16 26,3,16 26,O:3,O H H,0.0,2.018897,0.018897000000000053,0.01748338341700001,-0.0014136165830000436,0.0014136165830000436,12.225417813333335,13.838745690000001,11.640363456666668
polar1s,92,9,2,4,H2O,3,18 5 17,18,5 17,O:18,O H H,0.0,2.175254,0.17525400000000008,0.219648107886,0.04439410788599993,0.04439410788599993,12.14157134,8.692776183333333,11.445423286666667
polar1s,92,9,2,5,H2O,3,7 6 15,7,6 15,O:7,O H H,0.0,2.087998,0.08799799999999991,0.122454360127,0.034456360127000096,0.034456360127000096,13.6648171,12.083682940000001,12.328918286666665
polar1s,92,9,2,6,H2O,3,12 8 25,12,8 25,O:12,O H H,0.0,2.177394,0.177394,0.22010433673799995,0.042710336737999954,0.042710336737999954,11.867462476666667,13.594917359999998,13.987536836666669
polar1s,92,9,2,7,H2O,3,13 21 27,13,21 27,O:13,O H H,0.0,2.036192,0.03619199999999989,0.05047932267199998,0.014287322672000086,0.014287322672000086,12.235254973333333,10.236286913333332,9.536627433333333
polar1s,92,9,2,8,H2O,3,20 14 23,20,14 23,O:20,O H H,0.0,1.955187,-0.04481299999999999,-0.028620436788000025,0.016192563211999966,0.016192563211999966,9.511677586666666,13.717698246666666,10.787609743333334
polar1s,93,9,3,0,H3O,4,27 0 4 24,27,0 4 24,O:27,O H H H,1.0,2.7078960000000003,0.7078959999999999,0.555853396654,-0.15204260334599984,0.15204260334599984,11.71418008,11.256334685,12.614916390000001
polar1s,93,9,3,1,H2O,3,12 1 10,12,1 10,O:12,O H H,0.0,1.9982410000000002,-0.0017590000000000106,-0.005306318402000021,-0.0035473184020000104,0.0035473184020000104,13.91685324,12.658607923333333,9.70189226
polar1s,93,9,3,2,H2O,3,13 2 21,13,2 21,O:13,O H H,0.0,1.991519,-0.008481000000000016,0.008908078073999987,0.017389078074000003,0.017389078074000003,9.645321476666668,10.85333427,10.957534813333334
polar1s,93,9,3,3,H2O,3,3 18 29,3,18 29,O:3,O H H,0.0,1.966748,-0.03325200000000006,-0.03815852105699999,-0.00490652105699993,0.00490652105699993,12.35882643,13.90840791,11.544460573333334
polar1s,93,9,3,4,H2O,3,20 5 19,20,5 19,O:20,O H H,0.0,2.10754,0.10754000000000008,0.132755607367,0.02521560736699993,0.02521560736699993,12.260297720000002,8.701287206666668,11.321482816666666
polar1s,93,9,3,5,H2O,3,7 6 17,7,6 17,O:7,O H H,0.0,2.009793,0.009793000000000052,0.03968667983999999,0.029893679839999937,0.029893679839999937,13.693043623333333,12.265974233333333,12.181180676666665
polar1s,93,9,3,6,H2O,3,14 8 28,14,8 28,O:14,O H H,0.0,2.183427,0.18342700000000006,0.24104163050599997,0.05761463050599991,0.05761463050599991,12.070102836666665,13.741490370000001,13.848309113333334
polar1s,93,9,3,7,H2O,3,26 9 11,26,9 11,O:26,O H H,0.0,2.0396850000000004,0.03968500000000014,0.04144562780799996,0.0017606278079998205,0.0017606278079998205,15.2476344,14.17966142,11.224995773333333
polar1s,93,9,3,8,H2O,3,15 23 30,15,23 30,O:15,O H H,0.0,2.027607,0.027607000000000048,0.03686474263600001,0.00925774263599996,0.00925774263599996,12.368792263333333,10.32892341,9.425610196666666
polar1s,93,9,3,9,H2O,3,22 16 25,22,16 25,O:22,O H H,0.0,1.9675439999999997,-0.032456000000000096,-0.01309102773599996,0.019364972264000135,0.019364972264000135,9.603447786666667,13.85471063,10.688903673333334
polar1s,94,9,4,0,H3O,4,28 0 5 26,28,0 5 26,O:28,O H H H,1.0,2.824121,0.824121,0.670944496989,-0.15317650301099994,0.15317650301099994,11.854041665,11.3497997875,12.668980495
polar1s,94,9,4,1,H2O,3,12 1 11,12,1 11,O:12,O H H,0.0,1.9465450000000002,-0.05345499999999992,-0.07059441506799993,-0.017139415068000013,0.017139415068000013,14.052329243333332,12.7616153,9.756305613333334
polar1s,94,9,4,2,H2O,3,13 2 22,13,2 22,O:13,O H H,0.0,2.029738,0.029737999999999987,0.04053008556399998,0.010792085563999992,0.010792085563999992,9.79517276,10.962872783333333,10.960276039999998
polar1s,94,9,4,3,H2O,3,3 18 30,3,18 30,O:3,O H H,0.0,1.9744439999999999,-0.02555600000000008,-0.026368275284999992,-0.0008122752849999137,0.0008122752849999137,12.52231567,14.024707843333333,11.529584913333332
polar1s,94,9,4,4,H2O,3,4 8 32,4,8 32,O:4,O H H,0.0,1.9552100000000001,-0.04478999999999994,-0.025857284665000035,0.018932715334999906,0.018932715334999906,9.864230676666667,13.543333473333334,14.232290133333334
polar1s,94,9,4,5,H2O,3,21 6 20,21,6 20,O:21,O H H,0.0,2.048728,0.048728000000000105,0.07318580150599999,0.024457801505999882,0.024457801505999882,12.387413706666665,8.841437133333331,11.271083946666666
polar1s,94,9,4,6,H2O,3,9 7 17,9,7 17,O:9,O H H,0.0,2.05021,0.05020999999999992,0.08006779849499998,0.02985779849500006,0.02985779849500006,13.792628083333334,12.439004416666668,12.153412303333333
polar1s,94,9,4,7,H2O,3,14 10 29,14,10 29,O:14,O H H,0.0,2.189013,0.18901300000000004,0.247230619193,0.05821761919299995,0.05821761919299995,12.29872263,13.891256186666666,13.82112289
polar1s,94,9,4,8,H2O,3,15 25 33,15,25 33,O:15,O H H,0.0,2.078711,0.07871099999999992,0.078915208578,0.00020420857800007575,0.00020420857800007575,12.524288586666666,10.445924913333334,9.34617619
polar1s,94,9,4,9,H2O,3,23 16 27,23,16 27,O:23,O H H,0.0,1.9755440000000002,-0.024455999999999978,-0.01146486401599997,0.012991135984000007,0.012991135984000007,9.760733093333332,14.01379594,10.654447466666666
polar1s,94,9,4,10,H2O,3,31 19 24,31,19 24,O:31,O H H,0.0,1.927738,-0.07226200000000005,-0.05658924579599997,0.015672754204000078,0.015672754204000078,10.58500311,11.837859256666666,8.584351346666667
polar1s,95,9,5,0,H3O,4,28 0 4 26,28,0 4 26,O:28,O H H H,1.0,2.826865,0.826865,0.6712433695790001,-0.15562163042099986,0.15562163042099986,11.871483164999999,11.314186892499999,12.8812875675
polar1s,95,9,5,1,H2O,3,10 1 9,10,1 9,O:10,O H H,0.0,1.932489,-0.0675110000000001,-0.06967940926599997,-0.002168409265999871,0.002168409265999871,14.075389486666666,12.676190123333333,10.034002919999999
polar1s,95,9,5,2,H2O,3,11 2 21,11,2 21,O:11,O H H,0.0,2.039512,0.0395120000000001,0.05085882544500003,0.01134682544499993,0.01134682544499993,9.768301556666666,10.862098383333333,11.180444843333333
polar1s,95,9,5,3,H2O,3,3 17 30,3,17 30,O:3,O H H,0.0,2.002905,0.0029049999999999354,-0.005805328488999978,-0.008710328488999913,0.008710328488999913,12.548007373333334,13.979404116666666,11.783877273333333
polar1s,95,9,5,4,H2O,3,20 5 19,20,5 19,O:20,O H H,0.0,1.995945,-0.00405499999999992,0.023990988731,0.02804598873099992,0.02804598873099992,12.404886726666668,8.846718213333334,11.530484176666667
polar1s,95,9,5,5,H2O,3,7 6 16,7,6 16,O:7,O H H,0.0,2.063003,0.06300300000000003,0.06595182418799997,0.0029488241879999377,0.0029488241879999377,13.79013283,12.387069686666665,12.443134243333333
polar1s,95,9,5,6,H2O,3,12 8 29,12,8 29,O:12,O H H,0.0,2.131345,0.13134500000000005,0.195437520742,0.06409252074199995,0.06409252074199995,12.381883146666667,13.827992880000002,14.111163793333333
polar1s,95,9,5,7,H2O,3,13 24 33,13,24 33,O:13,O H H,0.0,2.069272,0.06927199999999989,0.069599673152,0.0003276731520001075,0.0003276731520001075,12.582282163333334,10.426601953333334,9.560185193333334
polar1s,95,9,5,8,H2O,3,32 14 25,32,14 25,O:32,O H H,0.0,2.023793,0.02379300000000001,0.05063486099299999,0.026841860992999983,0.026841860992999983,10.916323233333335,8.173322316666667,10.618156043333334
polar1s,95,9,5,9,H2O,3,22 15 27,22,15 27,O:22,O H H,0.0,1.977646,-0.02235400000000004,-0.006304264069000004,0.016049735931000036,0.016049735931000036,9.742553406666667,13.99702545,10.914262296666669
polar1s,95,9,5,10,H2O,3,31 18 23,31,18 23,O:31,O H H,0.0,1.937227,-0.06277299999999997,-0.04592806100800001,0.016844938991999958,0.016844938991999958,10.570310153333333,11.802971703333334,8.857047166666666
polar1s,96,9,6,0,H3O,4,29 0 5 27,29,0 5 27,O:29,O H H H,1.0,2.7505559999999996,0.750556,0.5847865790119999,-0.16576942098800007,0.16576942098800007,11.913477839999999,11.316238887499999,13.084887652499999
polar1s,96,9,6,1,H2O,3,11 1 10,11,1 10,O:11,O H H,0.0,1.967768,-0.032232000000000094,-0.017195940017999956,0.015036059982000138,0.015036059982000138,14.130005786666667,12.64607522,10.264324563333332
