cluster_id,sample_kind,condition,molecule,source_condensed_frame,source_frame_fraction,seed_atoms,seed_distance_A,covalent_bond_length_A,formed_covalent_scale,near_covalent_scale,formed_cutoff_A,near_cutoff_A,distance_margin_to_formed_cutoff_A,natoms,charge,spin,environment_radius_A,graph_cutoff_scale,graph_cutoff_A,h2_covalent_bond_length_A,h2_formed_covalent_scale,h2_near_covalent_scale,h2_formed_cutoff_A,h2_near_cutoff_A,h2_near_graph_cutoff_scale,o2_covalent_bond_length_A,o2_formed_covalent_scale,o2_near_covalent_scale,o2_formed_cutoff_A,o2_near_cutoff_A,o2_near_graph_cutoff_scale,n2_covalent_bond_length_A,n2_formed_covalent_scale,n2_near_covalent_scale,n2_formed_cutoff_A,n2_near_cutoff_A,n2_near_graph_cutoff_scale,source_xyz,selection_rule,status,message
1873,near_formation,P100GPa_R0,H2,994,0.7166546503244412,"80,194",0.9433453867279188,0.62,1.5,1.6,0.9299999999999999,0.992,0.013345386727918851,8,5,2,2.490953724505709,1.2,1.1320144640735026,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1874,near_formation,P100GPa_R0,H2,994,0.7166546503244412,"235,280",0.9461228321267126,0.62,1.5,1.6,0.9299999999999999,0.992,0.016122832126712616,10,4,1,2.305318262635277,1.2,1.135347398552055,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1875,near_formation,P100GPa_R0,H2,994,0.7166546503244412,"40,220",0.9491278150139366,0.62,1.5,1.6,0.9299999999999999,0.992,0.019127815013936678,16,4,1,3.249226874956676,1.2,1.1389533780167238,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1876,near_formation,P100GPa_R0,H2,994,0.7166546503244412,"2,164",0.9575389393144741,0.62,1.5,1.6,0.9299999999999999,0.992,0.027538939314474153,8,5,2,2.5174157628208644,1.2,1.1490467271773688,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1877,near_formation,P100GPa_R0,H2,994,0.7166546503244412,"187,205",0.9657714196215355,0.62,1.5,1.6,0.9299999999999999,0.992,0.035771419621535516,6,0,1,1.732270721137213,1.2,1.1589257035458425,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1878,near_formation,P100GPa_R0,H2,994,0.7166546503244412,"77,136",0.9731108627863623,0.62,1.5,1.6,0.9299999999999999,0.992,0.043110862786362336,6,3,2,2.7795266082430246,1.2,1.1677330353436346,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1879,near_formation,P100GPa_R0,H2,994,0.7166546503244412,"214,220",0.9789296959362325,0.62,1.5,1.6,0.9299999999999999,0.992,0.04892969593623253,17,5,2,2.9860304406517986,1.2,1.1747156351234789,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1880,near_formation,P100GPa_R0,H2,994,0.7166546503244412,"104,211",0.9892017045429665,0.62,1.5,1.6,0.9299999999999999,0.992,0.05920170454296658,6,3,2,2.10451526840175,1.2,1.1870420454515598,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1881,near_formation,P100GPa_R0,H2,993,0.7159336697909157,"200,236",0.9408089907777712,0.62,1.5,1.6,0.9299999999999999,0.992,0.01080899077777131,12,0,1,2.320690394319804,1.2,1.1289707889333254,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1882,near_formation,P100GPa_R0,H2,993,0.7159336697909157,"2,254",0.9451401155839664,0.62,1.5,1.6,0.9299999999999999,0.992,0.01514011558396644,9,-3,2,2.8620488263852097,1.2,1.1341681387007596,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1883,near_formation,P100GPa_R0,H2,993,0.7159336697909157,"53,205",0.9469448238913467,0.62,1.5,1.6,0.9299999999999999,0.992,0.016944823891346772,8,2,1,2.0565406299959603,1.2,1.136333788669616,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1884,near_formation,P100GPa_R0,H2,993,0.7159336697909157,"11,134",0.9735311117806622,0.62,1.5,1.6,0.9299999999999999,0.992,0.04353111178066227,9,0,1,2.7354009472371223,1.2,1.1682373341367946,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1885,near_formation,P100GPa_R0,H2,993,0.7159336697909157,"8,59",0.9752799556235887,0.62,1.5,1.6,0.9299999999999999,0.992,0.045279955623588775,12,-3,2,5.166023688754484,1.2,1.1703359467483063,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1886,near_formation,P100GPa_R0,H2,992,0.71521268925739,"181,254",0.9336277299072578,0.62,1.5,1.6,0.9299999999999999,0.992,0.003627729907257904,12,3,2,4.72669839899421,1.2,1.1203532758887094,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1887,near_formation,P100GPa_R0,H2,992,0.71521268925739,"254,298",0.9414380507711209,0.62,1.5,1.6,0.9299999999999999,0.992,0.011438050771120922,12,3,2,4.5899040987873025,1.2,1.129725660925345,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1888,near_formation,P100GPa_R0,H2,992,0.71521268925739,"67,94",0.9508108167679982,0.62,1.5,1.6,0.9299999999999999,0.992,0.02081081676799823,5,-1,2,1.6447566563948055,1.2,1.1409729801215978,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1889,near_formation,P100GPa_R0,H2,992,0.71521268925739,"235,268",0.9553545792086916,0.62,1.5,1.6,0.9299999999999999,0.992,0.025354579208691663,19,7,2,4.756831343452945,1.2,1.1464254950504298,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1890,near_formation,P100GPa_R0,H2,992,0.71521268925739,"143,214",0.957194045632532,0.62,1.5,1.6,0.9299999999999999,0.992,0.027194045632532027,5,-1,2,1.9375275598484443,1.2,1.1486328547590383,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1891,near_formation,P100GPa_R0,H2,992,0.71521268925739,"151,194",0.9614204958145984,0.62,1.5,1.6,0.9299999999999999,0.992,0.03142049581459849,7,4,1,2.4033902405844056,1.2,1.153704594977518,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1892,near_formation,P100GPa_R0,H2,992,0.71521268925739,"73,85",0.9786553527150966,0.62,1.5,1.6,0.9299999999999999,0.992,0.04865535271509669,5,-1,2,1.4507326656938113,1.2,1.1743864232581158,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1893,near_formation,P100GPa_R0,H2,992,0.71521268925739,"232,281",0.983828721797793,0.62,1.5,1.6,0.9299999999999999,0.992,0.05382872179779308,6,0,1,2.842453809798534,1.2,1.1805944661573515,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1894,near_formation,P100GPa_R0,H2,991,0.7144917087238645,"232,247",0.9587448159950904,0.62,1.5,1.6,0.9299999999999999,0.992,0.02874481599509049,5,5,2,1.7645632479153783,1.2,1.1504937791941086,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1895,near_formation,P100GPa_R0,H2,991,0.7144917087238645,"34,76",0.9737743224834824,0.62,1.5,1.6,0.9299999999999999,0.992,0.04377432248348245,5,5,2,1.4173634619313316,1.2,1.1685291869801788,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1896,near_formation,P100GPa_R0,H2,991,0.7144917087238645,"4,139",0.9918255481733488,0.62,1.5,1.6,0.9299999999999999,0.992,0.06182554817334884,10,1,2,3.5988160910523495,1.2,1.1901906578080186,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1897,near_formation,P100GPa_R0,H2,990,0.7137707281903388,"76,232",0.9465252729736857,0.62,1.5,1.6,0.9299999999999999,0.992,0.01652527297368578,11,2,1,2.6255052771009377,1.2,1.1358303275684227,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1898,near_formation,P100GPa_R0,H2,990,0.7137707281903388,"28,220",0.9652103598610537,0.62,1.5,1.6,0.9299999999999999,0.992,0.03521035986105381,7,1,2,2.7421423490919596,1.2,1.1582524318332645,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1899,near_formation,P100GPa_R0,H2,990,0.7137707281903388,"56,239",0.9712622157964201,0.62,1.5,1.6,0.9299999999999999,0.992,0.0412622157964202,8,2,1,1.7281152859340922,1.2,1.1655146589557042,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1900,near_formation,P100GPa_R0,H2,989,0.7130497476568133,"232,247",0.970147018971407,0.62,1.5,1.6,0.9299999999999999,0.992,0.040147018971407045,12,3,2,2.3524422892192547,1.2,1.1641764227656883,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1901,near_formation,P100GPa_R0,H2,989,0.7130497476568133,"65,146",0.9803220981075691,0.62,1.5,1.6,0.9299999999999999,0.992,0.05032209810756916,9,0,1,2.639478846558113,1.2,1.1763865177290829,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1902,near_formation,P100GPa_R0,H2,988,0.7123287671232876,"76,232",0.9790290131860853,0.62,1.5,1.6,0.9299999999999999,0.992,0.049029013186085324,9,3,2,2.324717883306994,1.2,1.1748348158233022,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1903,near_formation,P100GPa_R0,H2,988,0.7123287671232876,"76,200",0.982009300700528,0.62,1.5,1.6,0.9299999999999999,0.992,0.052009300700528116,9,3,2,1.82331042964834,1.2,1.1784111608406336,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1904,near_formation,P100GPa_R0,H2,988,0.7123287671232876,"200,271",0.9838548541383778,0.62,1.5,1.6,0.9299999999999999,0.992,0.05385485413837787,9,3,2,1.9785953031898265,1.2,1.1806258249660533,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1905,near_formation,P100GPa_R0,H2,987,0.7116077865897621,"17,200",0.9406679892720511,0.62,1.5,1.6,0.9299999999999999,0.992,0.010667989272051148,10,4,1,2.2830209033720266,1.2,1.1288015871264612,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1906,near_formation,P100GPa_R0,H2,985,0.7101658255227109,"64,239",0.9712762127814591,0.62,1.5,1.6,0.9299999999999999,0.992,0.04127621278145921,6,3,2,1.878249012185383,1.2,1.165531455337751,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1907,near_formation,P100GPa_R0,H2,985,0.7101658255227109,"16,64",0.9792921834509826,0.62,1.5,1.6,0.9299999999999999,0.992,0.04929218345098263,6,3,2,2.2523114279647056,1.2,1.175150620141179,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
1908,near_formation,P100GPa_R0,H2,984,0.7094448449891853,"76,232",0.9326165215155631,0.62,1.5,1.6,0.9299999999999999,0.992,0.0026165215155631305,12,3,2,3.209255917148192,1.2,1.1191398258186755,0.62,1.5,1.6,0.9299999999999999,0.992,1.2,1.32,1.0,1.2,1.32,1.584,0.8,1.42,1.1,1.3,1.562,1.8459999999999999,0.6,C:\Users\shaoq\Documents\Mainz\mlip\outputsfull\B1_conditionsproduction_stride100_xyz\P100GPa_R0\production_seed_430954236_P_100GPa_T_2840K_R0_initial_density_0.2_profile_density_3.72_stride100.xyz,same-element pair; near if formed_cutoff<=distance<=near_cutoff; union of connected components grown separately from both seed atoms using graph edges <= graph_cutoff_scale * seed_distance,,
